judge,prompt_id,u_n1,u_n2,u_n4,u_n8,u_n16,u_n32,u_n64
Phi-3.5-mini-instruct,bookmia100unseen.74.001,0.5,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.74.002,0.5,0.5,0.5,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.74.003,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.74.004,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.74.005,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.74.006,0.5,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.74.007,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.74.008,0.5,0.5,0.5,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.74.009,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.74.010,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.74.011,0.5,0.5,1.0,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.74.012,1.0,1.0,1.0,1.0,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.74.013,0.5,1.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.74.014,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.74.015,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.74.016,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.74.017,0.5,1.0,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.74.018,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.75.000,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.75.001,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.75.002,0.5,0.5,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.75.003,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.75.004,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.75.005,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.75.006,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.75.007,0.5,0.5,0.5,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.75.008,0.5,0.5,0.5,0.0,0.0,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.75.009,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.75.010,0.0,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.75.011,0.5,0.5,0.5,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.75.012,1.0,1.0,1.0,1.0,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.75.013,0.5,0.5,0.5,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.75.014,0.0,1.0,1.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.75.015,0.5,0.0,0.0,0.5,0.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.75.016,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.75.017,0.5,0.5,0.5,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.000,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.001,1.0,1.0,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.002,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.76.003,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.004,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.005,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.76.006,0.5,0.5,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.007,0.5,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.008,1.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.009,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.010,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.76.011,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.76.012,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.013,0.5,0.5,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.014,0.0,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.015,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.016,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.76.017,0.0,0.5,0.5,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.000,0.5,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,bookmia100unseen.79.001,0.5,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.002,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.79.003,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.79.004,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.005,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.006,0.5,0.5,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.007,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.008,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.009,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.010,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.79.011,0.5,0.5,1.0,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.79.012,0.5,0.5,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.79.014,1.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.015,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.79.016,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.79.017,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.83.000,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.83.001,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.83.002,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.83.003,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.83.004,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.83.005,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.83.006,1.0,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.83.007,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.83.008,0.5,0.5,1.0,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.83.009,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.83.010,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.83.011,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.83.012,0.5,1.0,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.83.013,1.0,0.0,0.5,0.5,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.83.014,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.83.015,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.83.016,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.83.017,1.0,1.0,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.000,1.0,1.0,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.85.001,0.5,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.002,0.5,0.5,1.0,1.0,1.0,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.85.003,0.5,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.004,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.85.005,0.5,0.5,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.006,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.007,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.008,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.009,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.85.010,0.5,0.5,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.85.011,1.0,1.0,1.0,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.85.012,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.013,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.014,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.85.015,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.016,0.5,0.5,0.5,0.5,1.0,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.85.017,1.0,1.0,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.87.000,0.0,1.0,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.87.001,0.0,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.87.002,0.5,0.5,0.5,0.5,0.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.87.003,1.0,1.0,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.87.004,0.5,0.5,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.87.005,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.87.006,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.87.007,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.87.008,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.87.009,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.87.010,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.87.011,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.87.012,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.87.013,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.87.014,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.87.015,0.5,0.5,0.5,0.5,1.0,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.87.016,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.87.017,0.5,0.5,0.5,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.000,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.001,0.5,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,bookmia100unseen.90.002,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.90.003,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.90.004,1.0,0.5,0.5,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.005,0.5,0.5,1.0,1.0,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.90.006,0.0,0.0,0.0,0.0,0.5,0.5,0.0
Phi-3.5-mini-instruct,bookmia100unseen.90.007,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.008,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.009,0.5,0.5,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.010,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.90.011,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.012,0.0,0.0,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.90.013,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.014,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.015,0.5,0.5,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.016,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.90.017,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.000,0.5,0.5,1.0,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.001,1.0,1.0,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.002,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.003,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.004,1.0,1.0,0.0,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,bookmia100unseen.92.005,1.0,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.92.006,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.92.007,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.008,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.009,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.010,0.5,0.5,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.011,0.5,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.012,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.013,1.0,1.0,1.0,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.92.014,1.0,1.0,0.5,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.015,1.0,0.5,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.016,0.5,0.5,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.92.017,0.5,1.0,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.93.000,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.001,0.0,0.0,0.0,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.002,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.003,1.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.004,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.005,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.93.006,0.5,0.5,0.5,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.007,0.5,0.5,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.008,1.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.010,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.011,0.5,1.0,1.0,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.93.013,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.014,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.015,1.0,1.0,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.93.016,0.5,0.5,0.0,0.5,0.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.93.017,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.018,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.93.019,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.96.000,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.96.001,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.96.002,0.0,0.0,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.96.003,0.0,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.96.004,0.5,0.5,0.5,0.5,0.5,0.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.96.005,1.0,1.0,1.0,1.0,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.96.006,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.96.007,1.0,0.5,1.0,1.0,0.5,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.96.008,0.0,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.96.009,0.5,0.5,0.5,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.96.010,0.5,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,bookmia100unseen.96.011,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.96.012,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.96.013,0.5,1.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.96.014,1.0,1.0,1.0,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.96.015,0.0,0.0,0.0,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.96.016,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.96.017,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.000,1.0,1.0,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.001,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.97.002,0.5,0.5,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.003,0.5,0.5,0.5,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.004,0.5,0.5,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.005,0.0,0.5,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.006,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.97.007,1.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.008,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Phi-3.5-mini-instruct,bookmia100unseen.97.009,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.97.010,0.5,0.5,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.97.011,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.012,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.013,0.0,0.0,0.0,0.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.014,1.0,1.0,1.0,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.97.015,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.97.018,0.5,0.5,0.5,0.5,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.97.019,0.5,1.0,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.000,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.001,0.5,0.5,0.5,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.002,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.98.003,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.004,0.0,0.0,0.5,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.005,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.006,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.007,0.0,0.0,0.0,1.0,0.5,0.5,0.0
Phi-3.5-mini-instruct,bookmia100unseen.98.008,1.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.009,0.5,0.5,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.010,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.011,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,bookmia100unseen.98.012,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.013,0.5,0.0,0.0,0.5,0.0,0.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.015,0.5,0.5,0.5,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.98.016,1.0,1.0,0.0,0.0,0.5,0.5,0.0
Phi-3.5-mini-instruct,bookmia100unseen.98.017,1.0,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,bookmia100unseen.98.018,0.5,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,bookmia100unseen.99.000,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.001,0.0,0.5,0.5,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.002,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.003,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.004,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.005,0.5,0.5,0.5,0.5,0.5,0.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.006,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.99.007,0.5,0.0,0.0,0.0,0.5,0.0,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.008,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.009,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.010,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.011,0.5,0.5,0.0,0.5,0.0,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.012,0.5,0.5,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,bookmia100unseen.99.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,bookmia100unseen.99.014,0.5,0.5,0.0,1.0,1.0,0.5,0.5
