k,prompt_id,rank,reward
0.5,tqa_0112,10,1.019643
0.5,tqa_0112,11,-27.062498
0.5,tqa_0112,12,2.011232
0.5,tqa_0112,13,-8.877601
0.5,tqa_0112,14,0.675763
0.5,tqa_0112,15,6.305110
0.5,tqa_0113,0,-12.374997
0.5,tqa_0113,1,-11.685739
0.5,tqa_0113,2,-5.374340
0.5,tqa_0113,3,-26.624998
0.5,tqa_0113,4,-14.748036
0.5,tqa_0113,5,-4.999105
0.5,tqa_0113,6,0.500418
0.5,tqa_0113,7,-14.248326
0.5,tqa_0113,8,-5.566254
0.5,tqa_0113,9,-3.056486
0.5,tqa_0113,10,-0.828591
0.5,tqa_0113,11,-0.178948
0.5,tqa_0113,12,-0.999995
0.5,tqa_0113,13,-1.524098
0.5,tqa_0113,14,-16.226830
0.5,tqa_0113,15,-16.045252
0.5,tqa_0114,0,-15.971334
0.5,tqa_0114,1,-3.248445
0.5,tqa_0114,2,-11.405853
0.5,tqa_0114,3,-26.937498
0.5,tqa_0114,4,-15.080415
0.5,tqa_0114,5,-18.249973
0.5,tqa_0114,6,-17.850685
0.5,tqa_0114,7,-16.079107
0.5,tqa_0114,8,3.444141
0.5,tqa_0114,9,5.713098
0.5,tqa_0114,10,-4.202189
0.5,tqa_0114,11,-17.493090
0.5,tqa_0114,12,0.575504
0.5,tqa_0114,13,-28.249998
0.5,tqa_0114,14,5.250504
0.5,tqa_0114,15,0.249750
0.5,tqa_0115,0,-12.727155
0.5,tqa_0115,1,5.560211
0.5,tqa_0115,2,-12.095261
0.5,tqa_0115,3,-27.249998
0.5,tqa_0115,4,8.010716
0.5,tqa_0115,5,-14.470432
0.5,tqa_0115,6,-6.576308
0.5,tqa_0115,7,2.465386
0.5,tqa_0115,8,5.225587
0.5,tqa_0115,9,-8.372691
0.5,tqa_0115,10,-3.074115
0.5,tqa_0115,11,3.532768
0.5,tqa_0115,12,-14.571085
0.5,tqa_0115,13,-12.254990
0.5,tqa_0115,14,-5.911717
0.5,tqa_0115,15,-10.874998
0.5,tqa_0116,0,-10.311798
0.5,tqa_0116,1,-10.311798
0.5,tqa_0116,2,-16.561632
0.5,tqa_0116,3,9.251287
0.5,tqa_0116,4,9.875002
0.5,tqa_0116,5,9.251287
0.5,tqa_0116,6,9.251287
0.5,tqa_0116,7,-16.561632
0.5,tqa_0116,8,-13.711972
0.5,tqa_0116,9,8.750002
0.5,tqa_0116,10,13.645068
0.5,tqa_0116,11,-3.751741
0.5,tqa_0116,12,1.499590
0.5,tqa_0116,13,4.705150
0.5,tqa_0116,14,4.705150
0.5,tqa_0116,15,13.645068
0.5,tqa_0117,0,5.225779
0.5,tqa_0117,1,-27.374998
0.5,tqa_0117,2,-1.119183
0.5,tqa_0117,3,-0.121660
0.5,tqa_0117,4,4.750443
0.5,tqa_0117,5,-15.244657
0.5,tqa_0117,6,-0.121660
0.5,tqa_0117,7,8.514899
0.5,tqa_0117,8,2.853198
0.5,tqa_0117,9,-9.797771
0.5,tqa_0117,10,-11.499241
0.5,tqa_0117,11,-2.874533
0.5,tqa_0117,12,-3.717023
0.5,tqa_0117,13,-2.874533
0.5,tqa_0117,14,-9.797771
0.5,tqa_0117,15,-27.812498
0.5,tqa_0118,0,2.492929
0.5,tqa_0118,1,-1.030377
0.5,tqa_0118,2,-26.249998
0.5,tqa_0118,3,1.720371
0.5,tqa_0118,4,2.492929
0.5,tqa_0118,5,-0.637784
0.5,tqa_0118,6,-5.973243
0.5,tqa_0118,7,-12.104826
0.5,tqa_0118,8,-13.237469
0.5,tqa_0118,9,8.512945
0.5,tqa_0118,10,-12.181825
0.5,tqa_0118,11,-9.034404
0.5,tqa_0118,12,-27.437498
0.5,tqa_0118,13,8.512945
0.5,tqa_0118,14,8.512945
0.5,tqa_0118,15,8.512945
0.5,tqa_0119,0,-11.842558
0.5,tqa_0119,1,-12.117265
0.5,tqa_0119,2,-13.218822
0.5,tqa_0119,3,-9.681067
0.5,tqa_0119,4,2.987211
0.5,tqa_0119,5,-27.187498
0.5,tqa_0119,6,-13.037343
0.5,tqa_0119,7,6.572784
0.5,tqa_0119,8,-2.499997
0.5,tqa_0119,9,-23.124998
0.5,tqa_0119,10,-21.499998
0.5,tqa_0119,11,-12.312431
0.5,tqa_0119,12,-12.249817
0.5,tqa_0119,13,-18.946651
0.5,tqa_0119,14,-27.499998
0.5,tqa_0119,15,-24.874998
0.5,tqa_0120,0,-13.123986
0.5,tqa_0120,1,-13.123986
0.5,tqa_0120,2,-5.499998
0.5,tqa_0120,3,-12.621228
0.5,tqa_0120,4,-0.685963
0.5,tqa_0120,5,-0.122763
0.5,tqa_0120,6,-26.062498
0.5,tqa_0120,7,-4.556369
0.5,tqa_0120,8,-8.554304
0.5,tqa_0120,9,0.564776
0.5,tqa_0120,10,-26.312498
0.5,tqa_0120,11,-6.996850
0.5,tqa_0120,12,-6.516161
0.5,tqa_0120,13,-0.824687
0.5,tqa_0120,14,0.697757
0.5,tqa_0120,15,-26.062498
0.5,tqa_0121,0,1.702131
0.5,tqa_0121,1,2.639496
0.5,tqa_0121,2,-0.097466
0.5,tqa_0121,3,4.196630
0.5,tqa_0121,4,5.323876
0.5,tqa_0121,5,3.102808
0.5,tqa_0121,6,4.110117
0.5,tqa_0121,7,-26.312498
0.5,tqa_0121,8,-7.064493
0.5,tqa_0121,9,-27.374998
0.5,tqa_0121,10,-26.937498
0.5,tqa_0121,11,-11.529484
0.5,tqa_0121,12,-10.524285
0.5,tqa_0121,13,-5.480238
0.5,tqa_0121,14,-3.095176
0.5,tqa_0121,15,-12.973710
0.5,tqa_0122,0,0.759560
0.5,tqa_0122,1,1.489841
0.5,tqa_0122,2,-10.345305
0.5,tqa_0122,3,-27.874998
0.5,tqa_0122,4,3.813974
0.5,tqa_0122,5,2.041821
0.5,tqa_0122,6,-5.857433
0.5,tqa_0122,7,0.491612
0.5,tqa_0122,8,-9.247833
0.5,tqa_0122,9,7.130050
0.5,tqa_0122,10,-12.508595
0.5,tqa_0122,11,1.370444
0.5,tqa_0122,12,-15.749999
0.5,tqa_0122,13,0.597021
0.5,tqa_0122,14,-8.289679
0.5,tqa_0122,15,-11.265140
0.5,tqa_0123,0,-8.504522
0.5,tqa_0123,1,-8.021587
0.5,tqa_0123,2,-9.855412
0.5,tqa_0123,3,0.066962
0.5,tqa_0123,4,1.557109
0.5,tqa_0123,5,-8.934122
0.5,tqa_0123,6,-8.555091
0.5,tqa_0123,7,-26.874998
0.5,tqa_0123,8,-10.054679
0.5,tqa_0123,9,-26.249998
0.5,tqa_0123,10,-21.999998
0.5,tqa_0123,11,-12.991356
0.5,tqa_0123,12,-26.187498
0.5,tqa_0123,13,-4.248738
0.5,tqa_0123,14,-27.812498
0.5,tqa_0123,15,-26.187498
0.5,tqa_0124,0,6.000001
0.5,tqa_0124,1,-6.873127
0.5,tqa_0124,2,-26.687498
0.5,tqa_0124,3,-16.058153
0.5,tqa_0124,4,-8.999998
0.5,tqa_0124,5,-11.744183
0.5,tqa_0124,6,-14.124998
0.5,tqa_0124,7,-10.910719
0.5,tqa_0124,8,-5.661871
0.5,tqa_0124,9,-17.110348
0.5,tqa_0124,10,-11.776135
0.5,tqa_0124,11,-13.166369
0.5,tqa_0124,12,-11.986232
0.5,tqa_0124,13,1.898529
0.5,tqa_0124,14,5.917603
0.5,tqa_0124,15,5.750001
0.5,tqa_0125,0,8.396401
0.5,tqa_0125,1,2.709494
0.5,tqa_0125,2,-21.853357
0.5,tqa_0125,3,4.861943
0.5,tqa_0125,4,-0.491336
0.5,tqa_0125,5,3.137742
0.5,tqa_0125,6,-28.062498
0.5,tqa_0125,7,5.882334
0.5,tqa_0125,8,7.349564
0.5,tqa_0125,9,1.949037
0.5,tqa_0125,10,-26.687498
0.5,tqa_0125,11,7.349564
0.5,tqa_0125,12,-0.569935
0.5,tqa_0125,13,9.455351
0.5,tqa_0125,14,2.389303
0.5,tqa_0125,15,-26.312498
0.5,tqa_0126,0,2.287083
0.5,tqa_0126,1,2.756066
0.5,tqa_0126,2,-0.565635
0.5,tqa_0126,3,-1.724602
0.5,tqa_0126,4,-0.124936
0.5,tqa_0126,5,-5.418989
0.5,tqa_0126,6,5.626297
0.5,tqa_0126,7,-27.750000
0.5,tqa_0126,8,4.883999
0.5,tqa_0126,9,-8.499990
0.5,tqa_0126,10,-13.895090
0.5,tqa_0126,11,4.903358
0.5,tqa_0126,12,9.571410
0.5,tqa_0126,13,-16.249998
0.5,tqa_0126,14,-20.749979
0.5,tqa_0126,15,-8.737442
0.5,tqa_0127,0,-12.957070
0.5,tqa_0127,1,-11.873531
0.5,tqa_0127,2,-0.356072
0.5,tqa_0127,3,-25.687498
0.5,tqa_0127,4,-6.130826
0.5,tqa_0127,5,-0.456343
0.5,tqa_0127,6,-1.104831
0.5,tqa_0127,7,-5.269648
0.5,tqa_0127,8,3.651495
0.5,tqa_0127,9,4.298490
0.5,tqa_0127,10,2.569078
0.5,tqa_0127,11,-11.748945
0.5,tqa_0127,12,-26.374998
0.5,tqa_0127,13,0.758583
0.5,tqa_0127,14,-12.481162
0.5,tqa_0127,15,-15.842175
0.5,tqa_0128,0,0.334054
0.5,tqa_0128,1,-3.644026
0.5,tqa_0128,2,-2.466257
0.5,tqa_0128,3,-4.931191
0.5,tqa_0128,4,-0.931684
0.5,tqa_0128,5,-22.124998
0.5,tqa_0128,6,1.120665
0.5,tqa_0128,7,-14.052294
0.5,tqa_0128,8,10.751672
0.5,tqa_0128,9,-26.687498
0.5,tqa_0128,10,-16.148262
0.5,tqa_0128,11,-14.243834
0.5,tqa_0128,12,-9.624998
0.5,tqa_0128,13,-10.047333
0.5,tqa_0128,14,-9.904636
0.5,tqa_0128,15,-11.188496
0.5,tqa_0129,0,8.881424
0.5,tqa_0129,1,-25.124998
0.5,tqa_0129,2,-26.749998
0.5,tqa_0129,3,-18.247477
0.5,tqa_0129,4,8.250925
0.5,tqa_0129,5,-16.248459
0.5,tqa_0129,6,8.881424
0.5,tqa_0129,7,8.881424
0.5,tqa_0129,8,-5.123027
0.5,tqa_0129,9,-23.874998
0.5,tqa_0129,10,-10.625907
0.5,tqa_0129,11,-10.625907
0.5,tqa_0129,12,-5.374486
0.5,tqa_0129,13,-10.625907
0.5,tqa_0129,14,-3.907733
0.5,tqa_0129,15,-7.874645
0.5,tqa_0130,0,-15.539913
0.5,tqa_0130,1,-11.626768
0.5,tqa_0130,2,-2.747677
0.5,tqa_0130,3,-27.999998
0.5,tqa_0130,4,1.970898
0.5,tqa_0130,5,-1.739393
0.5,tqa_0130,6,-17.474491
0.5,tqa_0130,7,-17.390064
0.5,tqa_0130,8,-16.948574
0.5,tqa_0130,9,-15.056577
0.5,tqa_0130,10,1.442940
0.5,tqa_0130,11,-26.499998
0.5,tqa_0130,12,-0.021944
0.5,tqa_0130,13,0.884653
0.5,tqa_0130,14,0.700122
0.5,tqa_0130,15,-17.153765
0.5,tqa_0131,0,-16.050745
0.5,tqa_0131,1,-4.152286
0.5,tqa_0131,2,-0.567077
0.5,tqa_0131,3,-8.027100
0.5,tqa_0131,4,1.817192
0.5,tqa_0131,5,-4.499997
0.5,tqa_0131,6,-5.764057
0.5,tqa_0131,7,-24.749998
0.5,tqa_0131,8,-27.874998
0.5,tqa_0131,9,-13.562094
0.5,tqa_0131,10,-16.062359
0.5,tqa_0131,11,-15.874922
0.5,tqa_0131,12,-12.749916
0.5,tqa_0131,13,-14.624896
0.5,tqa_0131,14,-15.874922
0.5,tqa_0131,15,-13.562094
0.5,tqa_0132,0,-5.363197
0.5,tqa_0132,1,-13.883665
0.5,tqa_0132,2,-14.373592
0.5,tqa_0132,3,-7.224170
0.5,tqa_0132,4,-28.124998
0.5,tqa_0132,5,-20.374998
0.5,tqa_0132,6,-14.868882
0.5,tqa_0132,7,-15.230428
0.5,tqa_0132,8,0.960729
0.5,tqa_0132,9,-4.296740
0.5,tqa_0132,10,0.934844
0.5,tqa_0132,11,-28.687498
0.5,tqa_0132,12,-2.784304
0.5,tqa_0132,13,-9.766903
0.5,tqa_0132,14,-2.723570
0.5,tqa_0132,15,2.723393
0.5,tqa_0133,0,1.618914
0.5,tqa_0133,1,-25.624998
0.5,tqa_0133,2,4.411258
0.5,tqa_0133,3,0.176512
0.5,tqa_0133,4,-5.855712
0.5,tqa_0133,5,4.265582
0.5,tqa_0133,6,2.939684
0.5,tqa_0133,7,-3.304432
0.5,tqa_0133,8,-15.966068
0.5,tqa_0133,9,-16.685177
0.5,tqa_0133,10,-8.938624
0.5,tqa_0133,11,5.250001
0.5,tqa_0133,12,-20.874998
0.5,tqa_0133,13,-2.381422
0.5,tqa_0133,14,-15.671210
0.5,tqa_0133,15,-16.049961
0.5,tqa_0134,0,7.229003
0.5,tqa_0134,1,5.055062
0.5,tqa_0134,2,1.747478
0.5,tqa_0134,3,-0.305269
0.5,tqa_0134,4,-1.934055
0.5,tqa_0134,5,4.065598
0.5,tqa_0134,6,-24.874998
0.5,tqa_0134,7,5.324516
0.5,tqa_0134,8,-24.624998
0.5,tqa_0134,9,6.755470
0.5,tqa_0134,10,3.191091
0.5,tqa_0134,11,2.004159
0.5,tqa_0134,12,3.691283
0.5,tqa_0134,13,-12.480027
0.5,tqa_0134,14,2.868697
0.5,tqa_0134,15,7.361963
0.5,tqa_0135,0,-11.874998
0.5,tqa_0135,1,1.769334
0.5,tqa_0135,2,1.231917
0.5,tqa_0135,3,1.515731
0.5,tqa_0135,4,1.159930
0.5,tqa_0135,5,2.844908
0.5,tqa_0135,6,-8.170152
0.5,tqa_0135,7,4.280772
0.5,tqa_0135,8,4.278264
0.5,tqa_0135,9,-23.999998
0.5,tqa_0135,10,-23.124998
0.5,tqa_0135,11,2.219063
0.5,tqa_0135,12,0.132855
0.5,tqa_0135,13,3.897902
0.5,tqa_0135,14,-23.999998
0.5,tqa_0135,15,-5.499998
0.5,tqa_0136,0,-3.557849
0.5,tqa_0136,1,-0.717007
0.5,tqa_0136,2,-8.997724
0.5,tqa_0136,3,-25.812498
0.5,tqa_0136,4,0.514746
0.5,tqa_0136,5,-15.699951
0.5,tqa_0136,6,-13.957831
0.5,tqa_0136,7,-5.766158
0.5,tqa_0136,8,3.639242
0.5,tqa_0136,9,4.714447
0.5,tqa_0136,10,5.884845
0.5,tqa_0136,11,-0.128891
0.5,tqa_0136,12,3.636559
0.5,tqa_0136,13,2.983959
0.5,tqa_0136,14,-28.124998
0.5,tqa_0136,15,6.093800
0.5,tqa_0137,0,4.792115
0.5,tqa_0137,1,5.247741
0.5,tqa_0137,2,0.213516
0.5,tqa_0137,3,-0.079589
0.5,tqa_0137,4,1.803454
0.5,tqa_0137,5,-28.374998
0.5,tqa_0137,6,-6.573365
0.5,tqa_0137,7,0.863444
0.5,tqa_0137,8,-0.030786
0.5,tqa_0137,9,-16.857834
0.5,tqa_0137,10,-7.650319
0.5,tqa_0137,11,-24.124998
0.5,tqa_0137,12,0.998434
0.5,tqa_0137,13,0.201911
0.5,tqa_0137,14,-5.302595
0.5,tqa_0137,15,0.145562
0.5,tqa_0138,0,-15.983689
0.5,tqa_0138,1,3.021270
0.5,tqa_0138,2,-1.749998
0.5,tqa_0138,3,-9.371145
0.5,tqa_0138,4,1.307300
0.5,tqa_0138,5,-4.609095
0.5,tqa_0138,6,-8.121996
0.5,tqa_0138,7,-4.423962
0.5,tqa_0138,8,-0.821845
0.5,tqa_0138,9,1.625583
0.5,tqa_0138,10,-2.089580
0.5,tqa_0138,11,-3.828494
0.5,tqa_0138,12,-1.789884
0.5,tqa_0138,13,-27.375000
0.5,tqa_0138,14,1.545943
0.5,tqa_0138,15,-2.489374
0.5,tqa_0139,0,-27.249998
0.5,tqa_0139,1,-3.891546
0.5,tqa_0139,2,0.317168
0.5,tqa_0139,3,0.465838
0.5,tqa_0139,4,-13.934624
0.5,tqa_0139,5,0.465838
0.5,tqa_0139,6,-13.934624
0.5,tqa_0139,7,-3.624391
0.5,tqa_0139,8,0.696100
0.5,tqa_0139,9,-2.249964
0.5,tqa_0139,10,6.162931
0.5,tqa_0139,11,-27.187498
0.5,tqa_0139,12,3.035435
0.5,tqa_0139,13,2.652543
0.5,tqa_0139,14,0.493250
0.5,tqa_0139,15,-0.347553
0.5,tqa_0140,0,7.122695
0.5,tqa_0140,1,1.909426
0.5,tqa_0140,2,7.865602
0.5,tqa_0140,3,-29.062498
0.5,tqa_0140,4,8.617955
0.5,tqa_0140,5,4.782515
0.5,tqa_0140,6,7.865602
0.5,tqa_0140,7,4.263993
0.5,tqa_0140,8,6.635554
0.5,tqa_0140,9,-1.436114
0.5,tqa_0140,10,1.172223
0.5,tqa_0140,11,1.967888
0.5,tqa_0140,12,-5.995830
0.5,tqa_0140,13,5.069771
0.5,tqa_0140,14,-27.624998
0.5,tqa_0140,15,-2.124959
0.5,tqa_0141,0,-7.183551
0.5,tqa_0141,1,-17.811861
0.5,tqa_0141,2,-10.365670
0.5,tqa_0141,3,-28.749998
0.5,tqa_0141,4,-21.499598
0.5,tqa_0141,5,-20.562080
0.5,tqa_0141,6,-21.499598
0.5,tqa_0141,7,-21.430305
0.5,tqa_0141,8,-26.749998
0.5,tqa_0141,9,-0.710237
0.5,tqa_0141,10,-0.370648
0.5,tqa_0141,11,-0.370648
0.5,tqa_0141,12,-12.174196
0.5,tqa_0141,13,0.473805
0.5,tqa_0141,14,-1.789113
0.5,tqa_0141,15,-7.329737
0.5,tqa_0142,0,-5.249997
0.5,tqa_0142,1,-22.853554
0.5,tqa_0142,2,-10.374997
0.5,tqa_0142,3,-13.941698
0.5,tqa_0142,4,2.750303
0.5,tqa_0142,5,-17.624987
0.5,tqa_0142,6,3.000342
0.5,tqa_0142,7,-22.369625
0.5,tqa_0142,8,-16.931278
0.5,tqa_0142,9,1.000003
0.5,tqa_0142,10,-25.374998
0.5,tqa_0142,11,-1.749735
0.5,tqa_0142,12,-7.116476
0.5,tqa_0142,13,-17.624989
0.5,tqa_0142,14,-9.505583
0.5,tqa_0142,15,-16.161535
0.5,tqa_0143,0,-5.800140
0.5,tqa_0143,1,-6.812366
0.5,tqa_0143,2,-6.919600
0.5,tqa_0143,3,3.784019
0.5,tqa_0143,4,-3.812027
0.5,tqa_0143,5,-26.874998
0.5,tqa_0143,6,-5.936063
0.5,tqa_0143,7,-6.403974
0.5,tqa_0143,8,-5.183328
0.5,tqa_0143,9,-2.384005
0.5,tqa_0143,10,-14.499948
0.5,tqa_0143,11,-27.624998
0.5,tqa_0143,12,-3.768192
0.5,tqa_0143,13,0.660146
0.5,tqa_0143,14,-1.562436
0.5,tqa_0143,15,-11.355124
0.5,tqa_0144,0,1.675633
0.5,tqa_0144,1,2.433894
0.5,tqa_0144,2,2.461787
0.5,tqa_0144,3,-11.874998
0.5,tqa_0144,4,2.433894
0.5,tqa_0144,5,2.264819
0.5,tqa_0144,6,-7.834833
0.5,tqa_0144,7,2.433894
0.5,tqa_0144,8,4.852040
0.5,tqa_0144,9,4.701964
0.5,tqa_0144,10,-27.187498
0.5,tqa_0144,11,4.701964
0.5,tqa_0144,12,1.135108
0.5,tqa_0144,13,3.188295
0.5,tqa_0144,14,3.047763
0.5,tqa_0144,15,2.337626
0.5,tqa_0145,0,-18.374815
0.5,tqa_0145,1,-5.861591
0.5,tqa_0145,2,-28.187498
0.5,tqa_0145,3,-14.439889
0.5,tqa_0145,4,-5.374111
0.5,tqa_0145,5,-4.873661
0.5,tqa_0145,6,-10.620911
0.5,tqa_0145,7,-9.910459
0.5,tqa_0145,8,4.133328
0.5,tqa_0145,9,-14.890697
0.5,tqa_0145,10,-0.237520
0.5,tqa_0145,11,-1.124990
0.5,tqa_0145,12,-6.187485
0.5,tqa_0145,13,-17.374998
0.5,tqa_0145,14,0.966395
0.5,tqa_0145,15,-4.047321
0.5,tqa_0146,0,-3.571024
0.5,tqa_0146,1,-1.999998
0.5,tqa_0146,2,-0.538520
0.5,tqa_0146,3,-17.124998
0.5,tqa_0146,4,-1.413100
0.5,tqa_0146,5,5.000002
0.5,tqa_0146,6,-18.999998
0.5,tqa_0146,7,-24.562498
0.5,tqa_0146,8,-11.442690
0.5,tqa_0146,9,-14.839864
0.5,tqa_0146,10,-8.719206
0.5,tqa_0146,11,-12.016433
0.5,tqa_0146,12,-6.810629
0.5,tqa_0146,13,0.499360
0.5,tqa_0146,14,-27.624998
0.5,tqa_0146,15,-1.245557
0.5,tqa_0147,0,-25.624998
0.5,tqa_0147,1,-16.488319
0.5,tqa_0147,2,-6.217776
0.5,tqa_0147,3,-1.788597
0.5,tqa_0147,4,-0.497957
0.5,tqa_0147,5,-12.006790
0.5,tqa_0147,6,-5.347185
0.5,tqa_0147,7,-12.124969
0.5,tqa_0147,8,-26.062498
0.5,tqa_0147,9,2.102109
0.5,tqa_0147,10,-1.734837
0.5,tqa_0147,11,-5.749775
0.5,tqa_0147,12,-0.034119
0.5,tqa_0147,13,-5.760043
0.5,tqa_0147,14,-8.332909
0.5,tqa_0147,15,-3.687479
0.5,tqa_0148,0,3.625700
0.5,tqa_0148,1,-11.744028
0.5,tqa_0148,2,4.264078
0.5,tqa_0148,3,4.500002
0.5,tqa_0148,4,4.264078
0.5,tqa_0148,5,-14.946180
0.5,tqa_0148,6,4.264078
0.5,tqa_0148,7,-14.071206
0.5,tqa_0148,8,-14.873743
0.5,tqa_0148,9,5.500002
0.5,tqa_0148,10,5.500002
0.5,tqa_0148,11,5.500002
0.5,tqa_0148,12,5.500002
0.5,tqa_0148,13,-16.746275
0.5,tqa_0148,14,-17.246624
0.5,tqa_0148,15,-16.809792
0.5,tqa_0149,0,9.000003
0.5,tqa_0149,1,3.750002
0.5,tqa_0149,2,6.000002
0.5,tqa_0149,3,6.750002
0.5,tqa_0149,4,-20.749998
0.5,tqa_0149,5,-4.749998
0.5,tqa_0149,6,-26.937498
0.5,tqa_0149,7,-21.374998
0.5,tqa_0149,8,6.500002
0.5,tqa_0149,9,-26.062498
0.5,tqa_0149,10,-24.624998
0.5,tqa_0149,11,9.000003
0.5,tqa_0149,12,-4.249998
0.5,tqa_0149,13,-26.062498
0.5,tqa_0149,14,7.000002
0.5,tqa_0149,15,4.000002
0.5,tqa_0150,0,-5.499547
0.5,tqa_0150,1,-7.518235
0.5,tqa_0150,2,-6.060330
0.5,tqa_0150,3,2.331603
0.5,tqa_0150,4,0.252416
0.5,tqa_0150,5,-10.872883
0.5,tqa_0150,6,-3.592711
0.5,tqa_0150,7,-27.624998
0.5,tqa_0150,8,0.922101
0.5,tqa_0150,9,2.127225
0.5,tqa_0150,10,4.448062
0.5,tqa_0150,11,4.462979
0.5,tqa_0150,12,-22.874998
0.5,tqa_0150,13,4.009872
0.5,tqa_0150,14,4.125063
0.5,tqa_0150,15,2.277593
0.5,tqa_0151,0,-14.555667
0.5,tqa_0151,1,-1.995053
0.5,tqa_0151,2,-12.879140
0.5,tqa_0151,3,-8.245963
0.5,tqa_0151,4,4.035283
0.5,tqa_0151,5,-8.121959
0.5,tqa_0151,6,-0.761406
0.5,tqa_0151,7,-28.062498
0.5,tqa_0151,8,-28.062498
0.5,tqa_0151,9,-12.915954
0.5,tqa_0151,10,-23.374998
0.5,tqa_0151,11,-14.760632
0.5,tqa_0151,12,-11.556179
0.5,tqa_0151,13,-14.332489
0.5,tqa_0151,14,-14.664274
0.5,tqa_0151,15,-9.621203
0.5,tqa_0152,0,-0.490464
0.5,tqa_0152,1,-9.738559
0.5,tqa_0152,2,-10.214700
0.5,tqa_0152,3,3.522035
0.5,tqa_0152,4,-0.115046
0.5,tqa_0152,5,-28.187498
0.5,tqa_0152,6,5.837823
0.5,tqa_0152,7,-4.173531
0.5,tqa_0152,8,-14.761178
0.5,tqa_0152,9,0.625326
0.5,tqa_0152,10,-9.260780
0.5,tqa_0152,11,-14.761178
0.5,tqa_0152,12,-3.758205
0.5,tqa_0152,13,-28.749998
0.5,tqa_0152,14,-10.373777
0.5,tqa_0152,15,-8.872498
0.5,tqa_0153,0,-2.850671
0.5,tqa_0153,1,-4.846921
0.5,tqa_0153,2,-4.492153
0.5,tqa_0153,3,-2.850671
0.5,tqa_0153,4,-3.234418
0.5,tqa_0153,5,-4.863190
0.5,tqa_0153,6,-10.624998
0.5,tqa_0153,7,-2.850671
0.5,tqa_0153,8,-2.850671
0.5,tqa_0153,9,-3.234418
0.5,tqa_0153,10,-4.846921
0.5,tqa_0153,11,-11.206182
0.5,tqa_0153,12,-2.850671
0.5,tqa_0153,13,-2.850671
0.5,tqa_0153,14,-23.499998
0.5,tqa_0153,15,-3.234418
0.5,tqa_0154,0,-19.012152
0.5,tqa_0154,1,0.887483
0.5,tqa_0154,2,0.887483
0.5,tqa_0154,3,11.000002
0.5,tqa_0154,4,0.887483
0.5,tqa_0154,5,0.887483
0.5,tqa_0154,6,-16.740669
0.5,tqa_0154,7,-27.812498
0.5,tqa_0154,8,3.127652
0.5,tqa_0154,9,0.812819
0.5,tqa_0154,10,5.500039
0.5,tqa_0154,11,3.437541
0.5,tqa_0154,12,-24.499998
0.5,tqa_0154,13,3.625089
0.5,tqa_0154,14,0.875064
0.5,tqa_0154,15,2.250277
0.5,tqa_0155,0,-27.437498
0.5,tqa_0155,1,-27.437498
0.5,tqa_0155,2,2.250002
0.5,tqa_0155,3,-27.437498
0.5,tqa_0155,4,-17.056427
0.5,tqa_0155,5,-26.624998
0.5,tqa_0155,6,-27.437498
0.5,tqa_0155,7,-20.249998
0.5,tqa_0155,8,6.864374
0.5,tqa_0155,9,6.864374
0.5,tqa_0155,10,-1.561590
0.5,tqa_0155,11,-19.249998
0.5,tqa_0155,12,-4.873883
0.5,tqa_0155,13,-11.728575
0.5,tqa_0155,14,-11.728575
0.5,tqa_0155,15,-11.139056
0.5,tqa_0156,0,-0.482999
0.5,tqa_0156,1,-16.124998
0.5,tqa_0156,2,-27.937498
0.5,tqa_0156,3,-10.063322
0.5,tqa_0156,4,0.868473
0.5,tqa_0156,5,2.603813
0.5,tqa_0156,6,5.106925
0.5,tqa_0156,7,-27.687498
0.5,tqa_0156,8,-3.289292
0.5,tqa_0156,9,6.510772
0.5,tqa_0156,10,-27.562498
0.5,tqa_0156,11,1.883385
0.5,tqa_0156,12,6.510772
0.5,tqa_0156,13,0.830985
0.5,tqa_0156,14,3.198048
0.5,tqa_0156,15,7.754765
0.5,tqa_0157,0,-15.187032
0.5,tqa_0157,1,2.000766
0.5,tqa_0157,2,2.000766
0.5,tqa_0157,3,-16.562304
0.5,tqa_0157,4,2.000766
0.5,tqa_0157,5,-16.499657
0.5,tqa_0157,6,2.000766
0.5,tqa_0157,7,-27.812498
0.5,tqa_0157,8,-12.062283
0.5,tqa_0157,9,2.927402
0.5,tqa_0157,10,1.639272
0.5,tqa_0157,11,-12.062283
0.5,tqa_0157,12,3.263330
0.5,tqa_0157,13,-27.749998
0.5,tqa_0157,14,1.639272
0.5,tqa_0157,15,2.139833
0.5,tqa_0158,0,-10.241366
0.5,tqa_0158,1,-16.624998
0.5,tqa_0158,2,-2.597403
0.5,tqa_0158,3,-14.961340
0.5,tqa_0158,4,5.367604
0.5,tqa_0158,5,-4.900096
0.5,tqa_0158,6,2.643063
0.5,tqa_0158,7,-2.061342
0.5,tqa_0158,8,-3.002516
0.5,tqa_0158,9,-6.869111
0.5,tqa_0158,10,0.029630
0.5,tqa_0158,11,-2.395382
0.5,tqa_0158,12,-0.919069
0.5,tqa_0158,13,-13.124998
0.5,tqa_0158,14,2.383023
0.5,tqa_0158,15,-1.690879
0.5,tqa_0159,0,1.744668
0.5,tqa_0159,1,-7.499940
0.5,tqa_0159,2,3.038980
0.5,tqa_0159,3,-26.749998
0.5,tqa_0159,4,3.635496
0.5,tqa_0159,5,6.938581
0.5,tqa_0159,6,1.821403
