k,prompt_id,rank,reward
20,tqa_0116,9,-11.157060
20,tqa_0116,10,-6.193883
20,tqa_0116,11,-19.999998
20,tqa_0116,12,-8.405392
20,tqa_0116,13,-12.437589
20,tqa_0116,14,-5.098386
20,tqa_0116,15,-7.687532
20,tqa_0117,0,-1.888574
20,tqa_0117,1,-17.374998
20,tqa_0117,2,-0.722259
20,tqa_0117,3,-22.624998
20,tqa_0117,4,-15.597425
20,tqa_0117,5,-18.874998
20,tqa_0117,6,-23.937498
20,tqa_0117,7,-15.124998
20,tqa_0117,8,-21.374998
20,tqa_0117,9,-19.999998
20,tqa_0117,10,-10.499998
20,tqa_0117,11,-12.874998
20,tqa_0117,12,-16.999998
20,tqa_0117,13,-6.249999
20,tqa_0117,14,-22.624998
20,tqa_0117,15,-11.499998
20,tqa_0118,0,-6.662135
20,tqa_0118,1,-20.749998
20,tqa_0118,2,-12.726074
20,tqa_0118,3,-23.562498
20,tqa_0118,4,-24.937498
20,tqa_0118,5,-12.265205
20,tqa_0118,6,-19.499998
20,tqa_0118,7,-11.234423
20,tqa_0118,8,-3.372599
20,tqa_0118,9,-22.874998
20,tqa_0118,10,-9.464233
20,tqa_0118,11,-10.674859
20,tqa_0118,12,-12.365456
20,tqa_0118,13,-9.088579
20,tqa_0118,14,-11.003690
20,tqa_0118,15,-11.313984
20,tqa_0119,0,-5.722487
20,tqa_0119,1,-7.872799
20,tqa_0119,2,-14.444884
20,tqa_0119,3,-10.622664
20,tqa_0119,4,-4.683813
20,tqa_0119,5,-13.873997
20,tqa_0119,6,-12.145953
20,tqa_0119,7,-23.124998
20,tqa_0119,8,-23.437498
20,tqa_0119,9,-20.874998
20,tqa_0119,10,-9.045315
20,tqa_0119,11,-9.562262
20,tqa_0119,12,-6.707259
20,tqa_0119,13,-6.192873
20,tqa_0119,14,-3.091707
20,tqa_0119,15,-6.899667
20,tqa_0120,0,-4.019039
20,tqa_0120,1,-7.793255
20,tqa_0120,2,4.248522
20,tqa_0120,3,-0.887709
20,tqa_0120,4,-8.374965
20,tqa_0120,5,-24.437498
20,tqa_0120,6,-2.110321
20,tqa_0120,7,-2.210283
20,tqa_0120,8,-8.739913
20,tqa_0120,9,-11.993068
20,tqa_0120,10,-7.961835
20,tqa_0120,11,-2.219161
20,tqa_0120,12,-20.374998
20,tqa_0120,13,1.324079
20,tqa_0120,14,-7.606713
20,tqa_0120,15,-6.954290
20,tqa_0121,0,-17.404999
20,tqa_0121,1,-19.152481
20,tqa_0121,2,-15.187368
20,tqa_0121,3,-9.215999
20,tqa_0121,4,-7.483962
20,tqa_0121,5,-7.216671
20,tqa_0121,6,-12.454408
20,tqa_0121,7,-24.124998
20,tqa_0121,8,-6.243387
20,tqa_0121,9,-25.874998
20,tqa_0121,10,-13.327795
20,tqa_0121,11,-6.925006
20,tqa_0121,12,4.614799
20,tqa_0121,13,-8.547560
20,tqa_0121,14,1.009189
20,tqa_0121,15,2.823533
20,tqa_0122,0,-6.117230
20,tqa_0122,1,-6.694726
20,tqa_0122,2,-5.167067
20,tqa_0122,3,0.737700
20,tqa_0122,4,-6.174678
20,tqa_0122,5,-22.250000
20,tqa_0122,6,-12.800575
20,tqa_0122,7,-6.171920
20,tqa_0122,8,-6.569513
20,tqa_0122,9,-17.999998
20,tqa_0122,10,-24.562498
20,tqa_0122,11,-15.249999
20,tqa_0122,12,-4.889107
20,tqa_0122,13,-17.624998
20,tqa_0122,14,-24.624998
20,tqa_0122,15,-25.562498
20,tqa_0123,0,-6.363285
20,tqa_0123,1,-6.626554
20,tqa_0123,2,-3.617302
20,tqa_0123,3,-4.243320
20,tqa_0123,4,-24.249998
20,tqa_0123,5,-23.749998
20,tqa_0123,6,-22.249998
20,tqa_0123,7,-5.880608
20,tqa_0123,8,-3.727944
20,tqa_0123,9,-4.097345
20,tqa_0123,10,-1.925697
20,tqa_0123,11,-1.805700
20,tqa_0123,12,-23.187498
20,tqa_0123,13,-12.677786
20,tqa_0123,14,-13.277948
20,tqa_0123,15,1.506083
20,tqa_0124,0,-22.374998
20,tqa_0124,1,-12.225959
20,tqa_0124,2,-18.874586
20,tqa_0124,3,-21.999998
20,tqa_0124,4,-23.687498
20,tqa_0124,5,-12.312442
20,tqa_0124,6,-0.782779
20,tqa_0124,7,-14.966296
20,tqa_0124,8,-9.999719
20,tqa_0124,9,6.570845
20,tqa_0124,10,-14.373560
20,tqa_0124,11,-22.999998
20,tqa_0124,12,-5.474293
20,tqa_0124,13,0.717346
20,tqa_0124,14,3.783843
20,tqa_0124,15,3.256026
20,tqa_0125,0,2.880828
20,tqa_0125,1,-10.553896
20,tqa_0125,2,-24.499998
20,tqa_0125,3,-7.990271
20,tqa_0125,4,-20.249998
20,tqa_0125,5,-17.903908
20,tqa_0125,6,-10.685354
20,tqa_0125,7,-24.874998
20,tqa_0125,8,-3.603148
20,tqa_0125,9,-22.000000
20,tqa_0125,10,0.223529
20,tqa_0125,11,-22.499998
20,tqa_0125,12,0.950055
20,tqa_0125,13,-2.835608
20,tqa_0125,14,-10.919040
20,tqa_0125,15,-6.906924
20,tqa_0126,0,-3.241272
20,tqa_0126,1,-14.811310
20,tqa_0126,2,-23.749998
20,tqa_0126,3,-7.999479
20,tqa_0126,4,-15.042985
20,tqa_0126,5,-15.981869
20,tqa_0126,6,-25.625000
20,tqa_0126,7,-12.613381
20,tqa_0126,8,-24.124998
20,tqa_0126,9,-23.999998
20,tqa_0126,10,-13.040765
20,tqa_0126,11,-25.687498
20,tqa_0126,12,-13.587127
20,tqa_0126,13,-25.625000
20,tqa_0126,14,-20.124998
20,tqa_0126,15,-13.040406
20,tqa_0127,0,-20.499998
20,tqa_0127,1,-1.235426
20,tqa_0127,2,-8.977652
20,tqa_0127,3,-3.176625
20,tqa_0127,4,-11.701746
20,tqa_0127,5,-4.000347
20,tqa_0127,6,-14.700219
20,tqa_0127,7,-22.687498
20,tqa_0127,8,3.310617
20,tqa_0127,9,-6.374864
20,tqa_0127,10,-18.499998
20,tqa_0127,11,-9.437808
20,tqa_0127,12,-7.827573
20,tqa_0127,13,-15.772367
20,tqa_0127,14,-10.759476
20,tqa_0127,15,-13.103279
20,tqa_0128,0,-0.613667
20,tqa_0128,1,-19.874998
20,tqa_0128,2,-4.118385
20,tqa_0128,3,-11.374881
20,tqa_0128,4,-15.454614
20,tqa_0128,5,-19.124998
20,tqa_0128,6,-1.235559
20,tqa_0128,7,-8.599786
20,tqa_0128,8,-10.588569
20,tqa_0128,9,-5.615285
20,tqa_0128,10,-25.374998
20,tqa_0128,11,-15.374997
20,tqa_0128,12,-23.062498
20,tqa_0128,13,-8.802041
20,tqa_0128,14,-7.033455
20,tqa_0128,15,-2.000134
20,tqa_0129,0,-25.187498
20,tqa_0129,1,-7.209282
20,tqa_0129,2,0.638443
20,tqa_0129,3,-3.796192
20,tqa_0129,4,3.469317
20,tqa_0129,5,-5.040104
20,tqa_0129,6,-1.820851
20,tqa_0129,7,-5.089051
20,tqa_0129,8,-8.907974
20,tqa_0129,9,-0.988286
20,tqa_0129,10,-9.219172
20,tqa_0129,11,-6.115784
20,tqa_0129,12,2.252692
20,tqa_0129,13,-21.999998
20,tqa_0129,14,-10.295967
20,tqa_0129,15,-17.374998
20,tqa_0130,0,-16.660139
20,tqa_0130,1,-19.976139
20,tqa_0130,2,-14.500055
20,tqa_0130,3,-25.124998
20,tqa_0130,4,-11.875126
20,tqa_0130,5,-12.274683
20,tqa_0130,6,-4.356133
20,tqa_0130,7,-13.246716
20,tqa_0130,8,-14.120623
20,tqa_0130,9,-7.448903
20,tqa_0130,10,-6.112308
20,tqa_0130,11,4.405669
20,tqa_0130,12,-7.619418
20,tqa_0130,13,-13.580427
20,tqa_0130,14,0.847322
20,tqa_0130,15,-24.124998
20,tqa_0131,0,-24.374998
20,tqa_0131,1,0.143541
20,tqa_0131,2,-1.415055
20,tqa_0131,3,-1.336453
20,tqa_0131,4,1.865755
20,tqa_0131,5,-4.066393
20,tqa_0131,6,2.860020
20,tqa_0131,7,-4.732366
20,tqa_0131,8,-6.450836
20,tqa_0131,9,-4.983695
20,tqa_0131,10,-8.978305
20,tqa_0131,11,-6.497183
20,tqa_0131,12,-6.823488
20,tqa_0131,13,1.100250
20,tqa_0131,14,-16.522209
20,tqa_0131,15,-26.062498
20,tqa_0132,0,-4.344087
20,tqa_0132,1,-5.832022
20,tqa_0132,2,-6.173086
20,tqa_0132,3,-7.883289
20,tqa_0132,4,-24.749998
20,tqa_0132,5,-4.853871
20,tqa_0132,6,-4.309605
20,tqa_0132,7,-9.999998
20,tqa_0132,8,-5.938917
20,tqa_0132,9,-19.500000
20,tqa_0132,10,-23.625000
20,tqa_0132,11,-11.186290
20,tqa_0132,12,-5.254546
20,tqa_0132,13,-4.298072
20,tqa_0132,14,-6.122225
20,tqa_0132,15,-6.655267
20,tqa_0133,0,-12.454586
20,tqa_0133,1,-11.414558
20,tqa_0133,2,-14.807611
20,tqa_0133,3,-23.374998
20,tqa_0133,4,-3.180940
20,tqa_0133,5,-11.283223
20,tqa_0133,6,-9.737753
20,tqa_0133,7,-23.124998
20,tqa_0133,8,-6.265069
20,tqa_0133,9,-8.723192
20,tqa_0133,10,-24.999998
20,tqa_0133,11,-4.970608
20,tqa_0133,12,1.042013
20,tqa_0133,13,-21.500000
20,tqa_0133,14,-12.062723
20,tqa_0133,15,1.634516
20,tqa_0134,0,-16.606890
20,tqa_0134,1,-2.249967
20,tqa_0134,2,-17.088978
20,tqa_0134,3,-14.305311
20,tqa_0134,4,-17.935057
20,tqa_0134,5,-17.993032
20,tqa_0134,6,-20.124998
20,tqa_0134,7,-8.259287
20,tqa_0134,8,-3.957263
20,tqa_0134,9,-1.518428
20,tqa_0134,10,-23.937498
20,tqa_0134,11,-18.437654
20,tqa_0134,12,1.604852
20,tqa_0134,13,-0.613814
20,tqa_0134,14,-4.178572
20,tqa_0134,15,2.128566
20,tqa_0135,0,-22.375000
20,tqa_0135,1,-16.274271
20,tqa_0135,2,-15.242042
20,tqa_0135,3,-15.779967
20,tqa_0135,4,-17.246021
20,tqa_0135,5,-17.868515
20,tqa_0135,6,-14.433626
20,tqa_0135,7,-15.601361
20,tqa_0135,8,-4.127537
20,tqa_0135,9,-5.736924
20,tqa_0135,10,-1.982935
20,tqa_0135,11,1.295978
20,tqa_0135,12,-12.256417
20,tqa_0135,13,-25.687498
20,tqa_0135,14,-9.383357
20,tqa_0135,15,-3.505052
20,tqa_0136,0,-12.122035
20,tqa_0136,1,-14.432107
20,tqa_0136,2,0.394456
20,tqa_0136,3,-16.920135
20,tqa_0136,4,-23.999998
20,tqa_0136,5,-7.124608
20,tqa_0136,6,-9.603745
20,tqa_0136,7,-7.058346
20,tqa_0136,8,-11.002928
20,tqa_0136,9,-10.045568
20,tqa_0136,10,-14.636240
20,tqa_0136,11,-7.428575
20,tqa_0136,12,-12.003688
20,tqa_0136,13,-21.874998
20,tqa_0136,14,-7.132233
20,tqa_0136,15,-9.428231
20,tqa_0137,0,-11.482420
20,tqa_0137,1,-21.249998
20,tqa_0137,2,-13.130263
20,tqa_0137,3,-13.465285
20,tqa_0137,4,-13.306777
20,tqa_0137,5,-8.992864
20,tqa_0137,6,-4.570357
20,tqa_0137,7,-14.515783
20,tqa_0137,8,-12.168097
20,tqa_0137,9,-6.124452
20,tqa_0137,10,-7.109378
20,tqa_0137,11,3.127957
20,tqa_0137,12,-22.750000
20,tqa_0137,13,-22.874998
20,tqa_0137,14,-7.604351
20,tqa_0137,15,-2.373100
20,tqa_0138,0,0.253608
20,tqa_0138,1,-7.244870
20,tqa_0138,2,-10.442534
20,tqa_0138,3,-5.798145
20,tqa_0138,4,-24.749998
20,tqa_0138,5,-18.491840
20,tqa_0138,6,0.239285
20,tqa_0138,7,-8.711008
20,tqa_0138,8,-4.532311
20,tqa_0138,9,-6.768766
20,tqa_0138,10,-6.455582
20,tqa_0138,11,-26.062498
20,tqa_0138,12,-7.986690
20,tqa_0138,13,1.989135
20,tqa_0138,14,-5.078220
20,tqa_0138,15,-12.174537
20,tqa_0139,0,-2.620236
20,tqa_0139,1,-2.946888
20,tqa_0139,2,-12.068076
20,tqa_0139,3,-7.872725
20,tqa_0139,4,-11.852901
20,tqa_0139,5,0.375025
20,tqa_0139,6,-15.122472
20,tqa_0139,7,-23.624998
20,tqa_0139,8,-23.624998
20,tqa_0139,9,-11.976797
20,tqa_0139,10,-24.249998
20,tqa_0139,11,-18.999998
20,tqa_0139,12,-6.481898
20,tqa_0139,13,-3.684156
20,tqa_0139,14,-5.622303
20,tqa_0139,15,-7.270887
20,tqa_0140,0,-10.420269
20,tqa_0140,1,-23.374998
20,tqa_0140,2,-15.305971
20,tqa_0140,3,-7.686188
20,tqa_0140,4,-3.290084
20,tqa_0140,5,-20.124998
20,tqa_0140,6,-5.094919
20,tqa_0140,7,-11.282015
20,tqa_0140,8,-9.964293
20,tqa_0140,9,0.065143
20,tqa_0140,10,4.314520
20,tqa_0140,11,-9.970191
20,tqa_0140,12,-15.499997
20,tqa_0140,13,-14.995076
20,tqa_0140,14,-8.670505
20,tqa_0140,15,-9.005110
20,tqa_0141,0,-9.058864
20,tqa_0141,1,-24.812498
20,tqa_0141,2,-5.015400
20,tqa_0141,3,-25.937498
20,tqa_0141,4,-21.312498
20,tqa_0141,5,-7.862378
20,tqa_0141,6,-16.298347
20,tqa_0141,7,-11.709914
20,tqa_0141,8,-3.874940
20,tqa_0141,9,2.797981
20,tqa_0141,10,-23.374998
20,tqa_0141,11,-6.693643
20,tqa_0141,12,-1.936199
20,tqa_0141,13,-8.371149
20,tqa_0141,14,-3.869485
20,tqa_0141,15,2.269288
20,tqa_0142,0,-16.936506
20,tqa_0142,1,-9.998573
20,tqa_0142,2,-1.924149
20,tqa_0142,3,-3.812233
20,tqa_0142,4,-10.566875
20,tqa_0142,5,-15.374393
20,tqa_0142,6,-23.999998
20,tqa_0142,7,-17.242586
20,tqa_0142,8,-18.398561
20,tqa_0142,9,-24.499998
20,tqa_0142,10,-3.050686
20,tqa_0142,11,-13.882683
20,tqa_0142,12,-22.749998
20,tqa_0142,13,-5.022292
20,tqa_0142,14,-12.156669
20,tqa_0142,15,-5.415599
20,tqa_0143,0,-21.624998
20,tqa_0143,1,-1.700004
20,tqa_0143,2,-6.646413
20,tqa_0143,3,-16.512789
20,tqa_0143,4,-10.243131
20,tqa_0143,5,-12.812535
20,tqa_0143,6,-14.914760
20,tqa_0143,7,-18.954363
20,tqa_0143,8,-18.625002
20,tqa_0143,9,-18.087173
20,tqa_0143,10,-24.999998
20,tqa_0143,11,-16.680651
20,tqa_0143,12,-25.624998
20,tqa_0143,13,-25.437498
20,tqa_0143,14,-24.187498
20,tqa_0143,15,-15.675982
20,tqa_0144,0,-14.745552
20,tqa_0144,1,-14.491248
20,tqa_0144,2,-7.493492
20,tqa_0144,3,-1.743330
20,tqa_0144,4,-5.522768
20,tqa_0144,5,-25.749998
20,tqa_0144,6,0.321620
20,tqa_0144,7,-6.218115
20,tqa_0144,8,-24.562498
20,tqa_0144,9,-23.812498
20,tqa_0144,10,-23.812498
20,tqa_0144,11,-20.624998
20,tqa_0144,12,-22.437498
20,tqa_0144,13,-19.749998
20,tqa_0144,14,-22.249998
20,tqa_0144,15,-13.216293
20,tqa_0145,0,-8.374991
20,tqa_0145,1,-2.482783
20,tqa_0145,2,-26.874998
20,tqa_0145,3,3.224391
20,tqa_0145,4,-9.312388
20,tqa_0145,5,2.764190
20,tqa_0145,6,-3.124860
20,tqa_0145,7,-6.591465
20,tqa_0145,8,-12.365429
20,tqa_0145,9,-22.875000
20,tqa_0145,10,-9.249984
20,tqa_0145,11,-7.874897
20,tqa_0145,12,-8.614441
20,tqa_0145,13,-0.061972
20,tqa_0145,14,0.202450
20,tqa_0145,15,-2.431664
20,tqa_0146,0,-11.721366
20,tqa_0146,1,-6.735500
20,tqa_0146,2,-9.384266
20,tqa_0146,3,-10.618486
20,tqa_0146,4,-10.185009
20,tqa_0146,5,-23.562498
20,tqa_0146,6,-17.124998
20,tqa_0146,7,-9.932692
20,tqa_0146,8,-17.499998
20,tqa_0146,9,-6.714546
20,tqa_0146,10,-10.120647
20,tqa_0146,11,-3.492322
20,tqa_0146,12,-9.773670
20,tqa_0146,13,-7.109750
20,tqa_0146,14,-7.608140
20,tqa_0146,15,-3.854285
20,tqa_0147,0,-3.996251
20,tqa_0147,1,-9.670261
20,tqa_0147,2,-15.687049
20,tqa_0147,3,-1.746006
20,tqa_0147,4,-3.786903
20,tqa_0147,5,-8.926995
20,tqa_0147,6,0.483166
20,tqa_0147,7,-23.124998
20,tqa_0147,8,-4.499888
20,tqa_0147,9,-16.175709
20,tqa_0147,10,-22.624998
20,tqa_0147,11,-12.171805
20,tqa_0147,12,-6.613123
20,tqa_0147,13,-24.187498
20,tqa_0147,14,-3.060668
20,tqa_0147,15,-9.462927
20,tqa_0148,0,-22.249998
20,tqa_0148,1,-22.874998
20,tqa_0148,2,-6.374999
20,tqa_0148,3,-6.910537
20,tqa_0148,4,-3.623458
20,tqa_0148,5,-3.756217
20,tqa_0148,6,-25.687498
20,tqa_0148,7,-7.632401
20,tqa_0148,8,-3.681574
20,tqa_0148,9,-6.249350
20,tqa_0148,10,-0.474019
20,tqa_0148,11,-5.461699
20,tqa_0148,12,-4.061342
20,tqa_0148,13,-9.372980
20,tqa_0148,14,-14.249998
20,tqa_0148,15,-8.999998
20,tqa_0149,0,-20.499998
20,tqa_0149,1,-18.874998
20,tqa_0149,2,-24.249998
20,tqa_0149,3,-8.063880
20,tqa_0149,4,-11.000415
20,tqa_0149,5,-2.664369
20,tqa_0149,6,-7.085785
20,tqa_0149,7,-0.597989
20,tqa_0149,8,-25.437498
20,tqa_0149,9,-7.371077
20,tqa_0149,10,-7.220006
20,tqa_0149,11,-17.499998
20,tqa_0149,12,-3.058695
20,tqa_0149,13,0.500634
20,tqa_0149,14,2.568089
20,tqa_0149,15,-8.087091
20,tqa_0150,0,-6.260338
20,tqa_0150,1,-12.532758
20,tqa_0150,2,-22.624998
20,tqa_0150,3,-5.748134
20,tqa_0150,4,-6.760843
20,tqa_0150,5,-23.874998
20,tqa_0150,6,-19.999998
20,tqa_0150,7,-7.994149
20,tqa_0150,8,-27.062498
20,tqa_0150,9,-22.687498
20,tqa_0150,10,-1.876595
20,tqa_0150,11,-1.305743
20,tqa_0150,12,-24.062498
20,tqa_0150,13,-2.820047
20,tqa_0150,14,-24.124998
20,tqa_0150,15,-8.592374
20,tqa_0151,0,-6.129232
20,tqa_0151,1,-5.029829
20,tqa_0151,2,-1.654477
20,tqa_0151,3,-5.255842
20,tqa_0151,4,-8.811445
20,tqa_0151,5,-14.059246
20,tqa_0151,6,-13.499829
20,tqa_0151,7,-27.062498
20,tqa_0151,8,-5.808748
20,tqa_0151,9,-25.749998
20,tqa_0151,10,-16.016022
20,tqa_0151,11,-16.226681
20,tqa_0151,12,-26.562500
20,tqa_0151,13,-10.943766
20,tqa_0151,14,-4.749782
20,tqa_0151,15,-24.687498
20,tqa_0152,0,-13.749997
20,tqa_0152,1,-1.398195
20,tqa_0152,2,-7.420243
20,tqa_0152,3,-5.792529
20,tqa_0152,4,-7.720639
20,tqa_0152,5,-5.586021
20,tqa_0152,6,-7.415093
20,tqa_0152,7,-8.904402
20,tqa_0152,8,-23.812498
20,tqa_0152,9,4.100641
20,tqa_0152,10,1.379621
20,tqa_0152,11,-4.108407
20,tqa_0152,12,-3.121507
20,tqa_0152,13,2.474424
20,tqa_0152,14,1.398249
20,tqa_0152,15,-3.996759
20,tqa_0153,0,-16.874998
20,tqa_0153,1,-21.624998
20,tqa_0153,2,0.352396
20,tqa_0153,3,-7.431975
20,tqa_0153,4,-8.055404
20,tqa_0153,5,-6.288029
20,tqa_0153,6,-23.312498
20,tqa_0153,7,-8.866965
20,tqa_0153,8,-7.252581
20,tqa_0153,9,-11.259413
20,tqa_0153,10,-6.887507
20,tqa_0153,11,1.319826
20,tqa_0153,12,-24.499998
20,tqa_0153,13,-19.749998
20,tqa_0153,14,5.195879
20,tqa_0153,15,1.044344
20,tqa_0154,0,-16.535328
20,tqa_0154,1,-5.316129
20,tqa_0154,2,-6.575381
20,tqa_0154,3,-23.624998
20,tqa_0154,4,-14.607677
20,tqa_0154,5,-7.745570
20,tqa_0154,6,-16.023739
20,tqa_0154,7,-23.562498
20,tqa_0154,8,-12.416545
20,tqa_0154,9,-8.098341
20,tqa_0154,10,-14.589931
20,tqa_0154,11,-22.812498
20,tqa_0154,12,-1.948238
20,tqa_0154,13,2.667140
20,tqa_0154,14,-12.790009
20,tqa_0154,15,-11.306837
20,tqa_0155,0,-3.710062
20,tqa_0155,1,-23.499998
20,tqa_0155,2,-5.354781
20,tqa_0155,3,-0.420629
20,tqa_0155,4,-1.151913
20,tqa_0155,5,-23.937498
20,tqa_0155,6,-7.928499
20,tqa_0155,7,-2.999970
20,tqa_0155,8,-2.386724
20,tqa_0155,9,-16.124998
20,tqa_0155,10,-10.371840
20,tqa_0155,11,-13.184952
20,tqa_0155,12,-8.522528
20,tqa_0155,13,-5.624954
20,tqa_0155,14,-8.269354
20,tqa_0155,15,-21.062399
20,tqa_0156,0,-14.247781
20,tqa_0156,1,-5.258572
20,tqa_0156,2,-6.861136
20,tqa_0156,3,-8.400832
20,tqa_0156,4,-1.607109
20,tqa_0156,5,-21.874998
20,tqa_0156,6,-13.497617
20,tqa_0156,7,-10.461843
20,tqa_0156,8,-7.624194
20,tqa_0156,9,-22.124998
20,tqa_0156,10,-3.111866
20,tqa_0156,11,-22.312498
20,tqa_0156,12,0.270289
20,tqa_0156,13,-4.145391
20,tqa_0156,14,-5.485169
20,tqa_0156,15,-0.956752
20,tqa_0157,0,0.682673
20,tqa_0157,1,-8.924004
20,tqa_0157,2,2.768129
20,tqa_0157,3,-0.178111
20,tqa_0157,4,-6.954327
20,tqa_0157,5,-8.684028
20,tqa_0157,6,-11.061917
20,tqa_0157,7,-18.249998
20,tqa_0157,8,-9.499492
20,tqa_0157,9,-21.624998
20,tqa_0157,10,-5.309175
20,tqa_0157,11,-8.377311
20,tqa_0157,12,-11.764703
20,tqa_0157,13,-9.998847
20,tqa_0157,14,-9.827065
20,tqa_0157,15,-2.997155
20,tqa_0158,0,-8.999913
20,tqa_0158,1,-7.552961
20,tqa_0158,2,-12.400382
20,tqa_0158,3,-25.624998
20,tqa_0158,4,-8.596716
20,tqa_0158,5,-13.999984
20,tqa_0158,6,-16.124998
20,tqa_0158,7,-11.248694
20,tqa_0158,8,-5.886367
20,tqa_0158,9,-4.534823
20,tqa_0158,10,-1.745094
20,tqa_0158,11,-3.180562
20,tqa_0158,12,2.797894
20,tqa_0158,13,-9.175006
20,tqa_0158,14,-24.874998
20,tqa_0158,15,-3.964617
20,tqa_0159,0,-7.116036
20,tqa_0159,1,-11.095901
20,tqa_0159,2,-8.412195
20,tqa_0159,3,-13.938728
20,tqa_0159,4,-9.273995
20,tqa_0159,5,-13.396056
20,tqa_0159,6,-21.249998
20,tqa_0159,7,-12.559182
20,tqa_0159,8,-2.351813
20,tqa_0159,9,-7.869541
20,tqa_0159,10,-14.042967
20,tqa_0159,11,-25.062500
20,tqa_0159,12,3.795459
20,tqa_0159,13,0.508642
20,tqa_0159,14,-8.092419
20,tqa_0159,15,-18.124998
20,tqa_0160,0,-6.978652
20,tqa_0160,1,-4.674368
20,tqa_0160,2,-13.624998
20,tqa_0160,3,-1.918841
20,tqa_0160,4,-6.788934
20,tqa_0160,5,-3.994289
20,tqa_0160,6,-2.297043
20,tqa_0160,7,-5.094036
20,tqa_0160,8,-12.546770
20,tqa_0160,9,-22.874998
20,tqa_0160,10,1.641919
20,tqa_0160,11,-9.428461
20,tqa_0160,12,-9.554816
20,tqa_0160,13,-8.112610
20,tqa_0160,14,-0.317976
20,tqa_0160,15,-7.746213
20,tqa_0161,0,2.213970
20,tqa_0161,1,-18.874998
20,tqa_0161,2,0.502154
20,tqa_0161,3,-2.337273
20,tqa_0161,4,-2.462316
20,tqa_0161,5,0.752107
20,tqa_0161,6,-6.999991
20,tqa_0161,7,-3.101590
20,tqa_0161,8,-7.499999
20,tqa_0161,9,-4.249999
20,tqa_0161,10,-1.760844
20,tqa_0161,11,-11.029450
20,tqa_0161,12,-6.449883
20,tqa_0161,13,-8.225474
20,tqa_0161,14,-10.901315
20,tqa_0161,15,-5.124999
20,tqa_0162,0,-1.985059
20,tqa_0162,1,-17.249998
20,tqa_0162,2,-6.855712
20,tqa_0162,3,-2.814575
20,tqa_0162,4,7.799446
20,tqa_0162,5,7.000001
20,tqa_0162,6,-14.933418
20,tqa_0162,7,-9.374998
20,tqa_0162,8,-11.624998
20,tqa_0162,9,-5.800303
20,tqa_0162,10,1.745283
20,tqa_0162,11,1.250001
20,tqa_0162,12,-5.427565
20,tqa_0162,13,-4.249998
20,tqa_0162,14,2.056098
20,tqa_0162,15,-2.630949
20,tqa_0163,0,-10.755582
20,tqa_0163,1,-25.874998
20,tqa_0163,2,-6.206888
20,tqa_0163,3,-7.246939
20,tqa_0163,4,-5.575364
20,tqa_0163,5,-6.185682
20,tqa_0163,6,-12.962195
20,tqa_0163,7,-11.965797
20,tqa_0163,8,-12.727029
20,tqa_0163,9,-9.054784
20,tqa_0163,10,-9.594030
20,tqa_0163,11,-23.875000
20,tqa_0163,12,-4.122685
20,tqa_0163,13,-9.127176
20,tqa_0163,14,-6.481024
20,tqa_0163,15,-5.687037
20,tqa_0164,0,-5.930856
20,tqa_0164,1,-8.332453
20,tqa_0164,2,-14.769650
20,tqa_0164,3,-1.771754
20,tqa_0164,4,-10.374907
20,tqa_0164,5,-23.812498
20,tqa_0164,6,-7.610826
20,tqa_0164,7,-25.624998
20,tqa_0164,8,-16.669014
20,tqa_0164,9,-15.468985
20,tqa_0164,10,-10.807587
20,tqa_0164,11,-21.499998
20,tqa_0164,12,-13.925298
20,tqa_0164,13,-26.812498
20,tqa_0164,14,-21.749998
20,tqa_0164,15,2.728222
20,tqa_0165,0,-27.999998
20,tqa_0165,1,-22.499998
20,tqa_0165,2,-25.687498
20,tqa_0165,3,-25.374998
20,tqa_0165,4,-21.124998
20,tqa_0165,5,-23.499998
20,tqa_0165,6,-24.624998
20,tqa_0165,7,-25.999998
20,tqa_0165,8,-3.245898
20,tqa_0165,9,-13.499394
20,tqa_0165,10,-7.559533
20,tqa_0165,11,-3.061419
20,tqa_0165,12,-6.621428
20,tqa_0165,13,-10.370663
20,tqa_0165,14,-26.624998
20,tqa_0165,15,-7.875511
20,tqa_0166,0,-8.413363
20,tqa_0166,1,-8.869127
20,tqa_0166,2,-23.499998
20,tqa_0166,3,-8.120502
20,tqa_0166,4,-6.465378
20,tqa_0166,5,-4.080963
20,tqa_0166,6,-4.477257
20,tqa_0166,7,1.613665
20,tqa_0166,8,-0.999998
20,tqa_0166,9,-1.484455
20,tqa_0166,10,-2.874975
20,tqa_0166,11,-6.767385
20,tqa_0166,12,-3.376022
20,tqa_0166,13,-9.569148
20,tqa_0166,14,-8.499997
20,tqa_0166,15,-13.373466
20,tqa_0167,0,-14.620751
20,tqa_0167,1,-13.294224
20,tqa_0167,2,-24.187498
20,tqa_0167,3,-5.001895
20,tqa_0167,4,-8.214311
20,tqa_0167,5,-12.751504
20,tqa_0167,6,-25.312498
20,tqa_0167,7,-25.374998
20,tqa_0167,8,-16.660549
20,tqa_0167,9,-0.938828
20,tqa_0167,10,-6.564541
20,tqa_0167,11,-7.361832
20,tqa_0167,12,-21.124998
20,tqa_0167,13,-10.249138
20,tqa_0167,14,-7.874241
20,tqa_0167,15,-24.499998
20,tqa_0168,0,-15.561126
20,tqa_0168,1,-5.610429
20,tqa_0168,2,-1.340311
