arm,prompt_id,first,second,text_sha
blk10n64,neutral_ncs_036,A,B,e0f1710f7b5b
blk10n64,neutral_ncs_037,Tie,Tie,da39a3ee5e6b
blk10n64,neutral_ncs_038,Tie,B,02cf31a248e7
blk10n64,neutral_ncs_039,B,A,da39a3ee5e6b
blk10n64,neutral_qa_000,B,Tie,55e69aad404e
blk10n64,neutral_qa_001,Tie,Tie,da39a3ee5e6b
blk10n64,neutral_qa_002,A,B,f5184b44d2a7
blk10n64,neutral_qa_003,B,A,da39a3ee5e6b
blk10n64,neutral_qa_004,B,A,23da5725db69
blk10n64,neutral_qa_005,B,B,da39a3ee5e6b
blk10n64,neutral_qa_006,Tie,B,e97f5b523679
blk10n64,neutral_qa_007,A,B,da39a3ee5e6b
blk10n64,neutral_qa_008,B,B,da39a3ee5e6b
blk10n64,neutral_qa_009,Tie,B,159da5f3c65a
blk10n64,neutral_qa_010,B,A,aaccb3e34826
blk10n64,neutral_qa_011,A,A,da39a3ee5e6b
blk10n64,neutral_qa_012,A,B,ea97bacf1391
blk10n64,neutral_qa_013,A,B,dfeea7eea9d3
blk10n64,neutral_qa_014,Tie,B,0e0e68262fa7
blk10n64,neutral_qa_015,B,B,da39a3ee5e6b
blk10n64,neutral_qa_016,B,B,da39a3ee5e6b
blk10n64,neutral_qa_017,Tie,Tie,da39a3ee5e6b
blk10n64,neutral_qa_018,Tie,B,c0694071e925
blk10n64,neutral_qa_019,B,B,12fa7793f0de
blk10n64,neutral_qa_020,A,B,c34c747cdbee
blk10n64,neutral_qa_021,Tie,Tie,ffbe4f335324
blk10n64,neutral_qa_022,B,B,3ef4af32ac8a
blk10n64,neutral_qa_023,Tie,B,da39a3ee5e6b
blk10n64,neutral_qa_024,A,A,da39a3ee5e6b
blk10n64,neutral_qa_025,B,B,630be736143b
blk10n64,neutral_qa_026,Tie,B,e5e6716b6a89
blk10n64,neutral_qa_027,B,B,cec5038865fb
blk10n64,neutral_qa_028,A,B,aeb4a536eafe
blk10n64,neutral_qa_029,Tie,Tie,261864e0cbb7
blk10n64,neutral_qa_030,B,B,102f7faefe80
blk10n64,neutral_qa_031,B,B,711b571d83b7
blk10n64,neutral_qa_032,Tie,B,44d4080044bc
blk10n64,neutral_qa_033,A,B,c2ea39a3895a
blk10n64,neutral_qa_034,Tie,B,e353532d9d80
blk10n64,neutral_qa_035,B,B,bb50c0d7e8c1
blk10n64,neutral_qa_036,B,B,68052d7c6583
blk10n64,neutral_qa_037,A,B,bcd6301440fe
blk10n64,neutral_qa_038,B,B,da39a3ee5e6b
blk10n64,neutral_qa_039,A,B,25b4a74f6ffb
blk10n64,neutral_sum_000,B,B,1dff93bc717f
blk10n64,neutral_sum_001,B,Tie,da39a3ee5e6b
blk10n64,neutral_sum_002,Tie,B,7d6f97827906
blk10n64,neutral_sum_003,Tie,B,01ea6bde1d43
blk10n64,neutral_sum_004,Tie,Tie,da39a3ee5e6b
blk10n64,neutral_sum_005,B,Tie,00232b218b0a
blk10n64,neutral_sum_006,B,B,be8af3d64fe0
blk10n64,neutral_sum_007,B,B,9e5ddae4737c
blk10n64,neutral_sum_008,B,B,bd14eaa67286
blk10n64,neutral_sum_009,B,Tie,fdd156b6f2f6
blk10n64,neutral_sum_010,A,B,ca13bfb4a267
blk10n64,neutral_sum_011,B,B,da39a3ee5e6b
blk10n64,neutral_sum_012,Tie,B,b44982585fb2
blk10n64,neutral_sum_013,A,B,bc8e254d1ac0
blk10n64,neutral_sum_014,Tie,B,7eff3084ca87
blk10n64,neutral_sum_015,Tie,Tie,da39a3ee5e6b
blk10n64,neutral_sum_016,A,B,f0c8efcc7edf
blk10n64,neutral_sum_017,Tie,Tie,da39a3ee5e6b
blk10n64,neutral_sum_018,Tie,B,d3acd48d9c7c
blk10n64,neutral_sum_019,B,B,da39a3ee5e6b
blk10n64,neutral_sum_020,B,B,b2320e96b1d3
blk10n64,neutral_sum_021,B,A,da39a3ee5e6b
blk10n64,neutral_sum_022,B,B,76a6ab0240a1
blk10n64,neutral_sum_023,B,Tie,da39a3ee5e6b
blk10n64,neutral_sum_024,A,B,152025564195
blk10n64,neutral_sum_025,B,A,da39a3ee5e6b
blk10n64,neutral_sum_026,A,B,a6688dafc923
blk10n64,neutral_sum_027,Tie,Tie,da39a3ee5e6b
blk10n64,neutral_sum_028,B,A,da39a3ee5e6b
blk10n64,neutral_sum_029,Tie,B,ac7c2f3fcefe
blk10n64,neutral_sum_030,Tie,B,34ba8f3e00db
blk10n64,neutral_sum_031,B,B,0eccc2339fad
blk10n64,neutral_sum_032,Tie,B,d379ddc33546
blk10n64,neutral_sum_033,A,B,d0acb6d99f49
blk10n64,neutral_sum_034,Tie,B,930bf05a1387
blk10n64,neutral_sum_035,A,B,756ef5502961
blk10n64,neutral_sum_036,A,B,5d16b80f3fc4
blk10n64,neutral_sum_037,B,B,da39a3ee5e6b
blk10n64,neutral_sum_038,A,B,11f3f8495e9b
blk10n64,neutral_sum_039,B,B,739ddcf05e30
blk25n64,1nzes2,Tie,Tie,b48253ae0c3b
blk25n64,2786lw,Tie,B,4cab3504fffe
blk25n64,2ov45h,Tie,B,de87f37416e5
blk25n64,49u4dh,B,B,da39a3ee5e6b
blk25n64,4iorz7,A,B,13334afb170a
blk25n64,4xzr87,Tie,B,778a9b513124
blk25n64,53rqr9,B,Tie,93ef0baf8829
blk25n64,5apkek,Tie,B,67433f920b1e
blk25n64,5e6rcz,Tie,Tie,abfd449be854
blk25n64,5ec7q2,A,B,f817a051d20e
blk25n64,5f5p86,B,Tie,da39a3ee5e6b
blk25n64,5fqwjc,A,B,ac778f0e1df1
blk25n64,5g58dz,Tie,B,750aed0591e1
blk25n64,5gq4jc,Tie,Tie,bdbae29928de
blk25n64,5j7ypk,B,B,3003655f183c
blk25n64,5je6l4,Tie,Tie,62f59fe7feb6
blk25n64,5nc21f,Tie,B,832df77f22d1
blk25n64,5nzsq6,Tie,Tie,da39a3ee5e6b
blk25n64,5ozqb9,Tie,Tie,dcc8387c4f5e
blk25n64,5qf97d,Tie,B,a7be8488958e
blk25n64,5qwzjo,Tie,B,995d74d609f3
blk25n64,5r104c,B,B,e6ffc534f7ac
blk25n64,5te65i,B,A,ef65fe79c9d9
blk25n64,5umucz,B,B,293b7d8c8053
blk25n64,5w4x14,B,Tie,77a17075d14e
blk25n64,609k0n,A,B,7e9c43928b07
blk25n64,625es0,Tie,Tie,9b288deeb262
blk25n64,63dn97,B,B,6639bf326796
blk25n64,63ku7q,B,Tie,7b124bf3f4bf
blk25n64,64c0w6,A,B,44801dc98ad8
blk25n64,65458n,Tie,B,f0984a2cac52
blk25n64,66uo64,A,B,fd31e53567f6
blk25n64,68f5c5,Tie,B,528f896915f1
blk25n64,68ykga,Tie,Tie,da39a3ee5e6b
blk25n64,69dzba,Tie,Tie,da39a3ee5e6b
blk25n64,6d1iqq,B,B,a298510b6d43
blk25n64,6eytds,Tie,B,8c20d01d8ca8
blk25n64,6gl289,Tie,Tie,2fd892c6d82c
blk25n64,6hoxmq,B,B,380384b5b8a0
blk25n64,6imc4i,Tie,B,731d93b4decf
blk25n64,6isay3,Tie,Tie,19f798757f2d
blk25n64,6ixx9u,Tie,B,7c94040be125
blk25n64,6k8gdu,Tie,Tie,4ec07da29f13
blk25n64,6l6v6l,Tie,B,1de2d5852e19
blk25n64,6m7z8a,Tie,Tie,97244263355d
blk25n64,6mztko,Tie,Tie,968af6f6de99
blk25n64,6o18uh,Tie,B,cb3a570f6f7c
blk25n64,6o679d,B,B,a9398ac51c79
blk25n64,6ohgxv,B,B,1e50fde7a698
blk25n64,6szrbs,B,A,85a85fe737ee
blk25n64,6tsiyd,Tie,B,7db9fa046cbf
blk25n64,6wgtsx,Tie,B,a290b4608472
blk25n64,6wxzhc,Tie,Tie,da39a3ee5e6b
blk25n64,6xisxt,B,B,9a58686ab94e
blk25n64,6xngfe,Tie,B,83a238dcf58e
blk25n64,6xsruw,Tie,Tie,500c3575ca50
blk25n64,71p51h,Tie,B,c0a3df616f01
blk25n64,72l2aj,Tie,B,ea36bae5e05d
blk25n64,74ih3z,B,B,0ea7a05da929
blk25n64,765fhd,B,Tie,da39a3ee5e6b
blk25n64,76b9gc,B,Tie,95dfe511ac49
blk25n64,77dd17,Tie,B,3136eabb3193
blk25n64,796161,Tie,Tie,738063c3d243
blk25n64,7adktz,Tie,B,8001a9e4839f
blk25n64,7bowjq,B,B,5ab221fb345c
blk25n64,7d0x9k,B,Tie,da39a3ee5e6b
blk25n64,7dcwik,B,B,df20ce327922
blk25n64,7e3im5,Tie,Tie,55225ba40c15
blk25n64,7en7vl,A,B,8b7bc074785e
blk25n64,7ezd5t,A,A,8b7166034643
blk25n64,7gjj2w,Tie,B,f9e4663e918a
blk25n64,7h9f8e,B,B,da39a3ee5e6b
blk25n64,7iltd1,Tie,B,300dd3a6882d
blk25n64,7iubwq,B,B,72680e687a70
blk25n64,7jfvx7,Tie,B,b78e285d94a4
blk25n64,7jqj29,Tie,B,81885075a318
blk25n64,7l7e1m,B,B,70f3ba8aae72
blk25n64,7ld0jk,Tie,Tie,da39a3ee5e6b
blk25n64,7lzk5g,Tie,B,a9b091608a1d
blk25n64,7q0acw,Tie,B,d84236088267
blk25n64,7rb6uj,Tie,B,c446dfb4ec43
blk25n64,7rie85,Tie,B,4d5964fefc59
blk25n64,7rpy8m,Tie,Tie,da39a3ee5e6b
blk25n64,7svmp5,Tie,B,eb17c7e8ad16
blk25n64,7tge90,B,B,1c731a239a2a
blk25n64,7u04a5,B,Tie,da39a3ee5e6b
blk25n64,7uezw8,Tie,B,ca23346f1909
blk25n64,7v8ind,B,Tie,b7c80b090f74
blk25n64,80sf6g,Tie,B,a7c6040d60dd
blk25n64,83mehz,Tie,B,4269c2ef1370
blk25n64,849wc3,Tie,B,b2dd0227769d
blk25n64,87ak6w,Tie,B,215645c763b8
blk25n64,87tx3g,B,B,079eb2699368
blk25n64,8a18sf,Tie,B,5b87ec8b84af
blk25n64,8aec6t,B,Tie,502a3ce67983
blk25n64,8fk0hr,A,B,76b32fbf6350
blk25n64,8gfhh9,Tie,B,3f58d1ee5e0e
blk25n64,8gs4wp,A,A,e46a22ec2a9d
blk25n64,8k4am7,Tie,B,b07c6a7a317d
blk25n64,8myeno,B,B,2004e42bd7ad
blk25n64,8o89ko,Tie,A,5d23e9f69dbe
blk25n64,8p3ora,Tie,B,6b563814d92a
blk25n64,8pr271,Tie,B,dfe5cd4987d8
blk25n64,8tmkfc,Tie,B,5374000a16bb
blk25n64,8vr4k2,B,A,4a4e2f35211b
blk25n64,8vyqdq,Tie,Tie,32e74df2398f
blk25n64,8x0xa7,Tie,Tie,f16220f11d9b
blk25n64,8x86s0,B,Tie,3c6b9bc8d634
blk25n64,8y8wrr,B,B,3410ede8cd56
blk25n64,8z1sq1,Tie,B,3ebd8bc1bb90
blk25n64,9470fc,Tie,B,d8cfbfea0ca0
blk25n64,96myl6,B,B,0dcac11d51c1
blk25n64,96xnw9,Tie,B,163cb6dabf64
blk25n64,99kk88,B,B,1d6a2bd73836
blk25n64,9edjv0,Tie,Tie,da39a3ee5e6b
blk25n64,9f7www,A,A,1b2db7197ca5
blk25n64,9g2cbq,Tie,B,7967dd984800
blk25n64,9ki47u,A,B,292802e5ef80
blk25n64,9l0dam,A,B,0d27b9963e0e
blk25n64,9neuk8,Tie,B,568eaed1e621
blk25n64,9qn4tw,Tie,Tie,6645d9a86b1e
blk25n64,a318ye,Tie,B,22832c286d29
blk25n64,a3pdwk,Tie,B,2406f9b7e1b3
blk25n64,acjzv0,Tie,B,57ec7fb360a7
blk25n64,afc9c4,A,B,df2a8e15a9be
blk25n64,aowr4t,Tie,Tie,da39a3ee5e6b
blk25n64,ar7nm2,B,B,c30be053656e
blk25n64,auig0m,B,B,653426f11da8
blk25n64,b4yx63,Tie,Tie,da39a3ee5e6b
blk25n64,b87jl7,B,B,a1e4caa861fb
blk25n64,b9uzz1,B,B,a2eadac32be8
blk25n64,bhyplf,B,Tie,da39a3ee5e6b
blk25n64,bk7lic,B,Tie,da39a3ee5e6b
blk25n64,ciifmd,Tie,B,20f193503e6f
blk25n64,ck6twx,Tie,Tie,3959418a02a7
blk25n64,cpxk2b,Tie,Tie,da39a3ee5e6b
blk25n64,dqn4sj,B,B,6e88a94642ad
blk25n64,eu7ub2,A,B,b089f4ea8b59
blk25n64,fact_00003_Fernando da Costa Novaes,A,B,3148f3b14290
blk25n64,fact_00006_David Galloway (writer),Tie,B,027adf0cfa4b
blk25n64,fact_00007_Cheyenne Brando,Tie,Tie,8624e4f73341
blk25n64,fact_00012_Braulio Lara,A,B,cf7b2744ab88
blk25n64,fact_00015_Amr Shabana,Tie,B,fb156fc542be
blk25n64,fact_00017_Abdulqawi Yusuf,Tie,Tie,2d68072c68ed
blk25n64,fact_00025_Carlos P. Romulo,Tie,Tie,da39a3ee5e6b
blk25n64,fact_00027_Arthur Ewert,Tie,Tie,37d8eb7d852f
blk25n64,fact_00032_Flavio Méndez Santiago,A,B,fc72da003301
blk25n64,fact_00039_Chris Duffield,B,Tie,49d80d27a16b
blk25n64,fact_00040_Daniil Medvedev,B,B,4984f7c2fd70
blk25n64,fact_00043_Alexander Vovin,Tie,Tie,3e3c569f51d0
blk25n64,fact_00044_Cobhams Asuquo,Tie,Tie,91681b198eac
blk25n64,fact_00045_David Bogue,Tie,B,c3944074ba32
blk25n64,fact_00048_Don Beard,A,B,5e33d7f665f2
blk25n64,fact_00053_Andriy Yarmolenko,A,A,da39a3ee5e6b
blk25n64,fact_00058_Danny Faure,Tie,Tie,8ebaf6bafb55
blk25n64,fact_00063_Ayman al-Zawahiri,B,A,36f568cdac39
blk25n64,fact_00064_Diego Suarez (garden designer),B,B,9f52ba671132
blk25n64,fact_00066_Daniel Alexander Cameron,Tie,B,771db6aea781
blk25n64,fact_00075_Antonio Leviste,B,B,2ec9b95e555e
blk25n64,fact_00078_Chi Pu,A,B,da39a3ee5e6b
blk25n64,"fact_00080_Felipe (footballer, born 1977)",B,B,299e3fd32fda
blk25n64,fact_00084_Alfred Hitchcock,A,B,da39a3ee5e6b
blk25n64,fact_00085_Dascha Polanco,B,B,de47b9495b33
blk25n64,fact_00086_Amelia Earhart,B,B,181cdc8c6003
blk25n64,fact_00087_Chris John (boxer),A,B,451641a8cc3e
blk25n64,fact_00088_Blair Tugman,B,B,359ef03b170c
blk25n64,fact_00093_David Oyite-Ojok,B,B,8980fd45ac41
blk25n64,fact_00097_Chris Cuomo,B,A,b80a8837d553
blk25n64,fact_00098_Adnan Sami,A,B,f0aa4a097bd5
blk25n64,fact_00108_Bhuma Nagi Reddy,A,B,b77945c1b19f
blk25n64,fact_00109_Charmion King,A,B,74675c0ef4cc
blk25n64,fact_00110_Andreea Marin,A,B,99ef29a176a2
blk25n64,fact_00114_Ahn Jae-hyun,A,B,7509d7fd7d29
blk25n64,fact_00116_Bobo Baldé,B,B,d9c4de94325f
blk25n64,fact_00118_Chacho Gaytán,B,B,81b779f7eea0
blk25n64,fact_00119_Bastian Schweinsteiger,A,B,da39a3ee5e6b
blk25n64,fact_00120_Erich Hartmann,Tie,Tie,11514ba0e2a6
blk25n64,fact_00127_Ezechiel N'Douassel,A,B,3f6c395d05af
blk25n64,fact_00131_Aditya Kalyanpur,Tie,B,f28c03882124
blk25n64,fact_00132_Dennis Andersson,Tie,B,cb2eba8ac234
blk25n64,fact_00133_Daniel Bedingfield,A,B,b85ab657e2cb
blk25n64,fact_00134_Celâl Bayar,B,A,2bdb66c2b946
blk25n64,fact_00138_Diana Ivanova,B,B,3ae0a40e11a2
blk25n64,fact_00140_André Le Nôtre,B,B,da39a3ee5e6b
blk25n64,fact_00142_Cierre Wood,B,B,1e4ab576f026
blk25n64,fact_00145_Carmelo Anthony,A,B,da39a3ee5e6b
blk25n64,fact_00146_Asafa Powell,B,B,da39a3ee5e6b
blk25n64,fact_00152_Felix Newman,B,B,82eaa8babfb0
blk25n64,fact_00154_Earl Garrison,A,B,383305222dd4
blk25n64,fact_00162_Aleksandar Kolarov,Tie,B,bd9cd860ee81
blk25n64,fact_00163_Alexandre Hohagen,A,B,428646a7ba3d
blk25n64,fact_00166_Emcee N.I.C.E.,A,B,f4e9ad0e9554
blk25n64,fact_00181_Chris Woakes,B,B,273fe15c25c9
blk25n64,fact_00182_Diosdado Cabello,B,B,e8b08483e6ab
blk25n64,fact_00184_Dana Awartani,Tie,B,b9e8c78effe5
blk25n64,fact_00185_Brianna Keilar,B,Tie,117731bbfcd2
blk25n64,fact_00188_Cédric Bakambu,B,Tie,cc5e0e64fbdd
blk25n64,fact_00193_Bobby Fischer,Tie,Tie,f6e38be27496
blk25n64,fact_00198_Benjamin Lawrence Reid,B,B,6bc1c7abcfff
blk25n64,fact_00199_Djimon Hounsou,B,B,8d4023029c2d
blk25n64,fact_00202_Ahsee Tuala,B,B,3231674527a4
blk25n64,fact_00204_Don DeLillo,A,B,83ca18c01fbb
blk25n64,fact_00207_Elizabeth Inglis,A,B,04be8ac482d5
blk25n64,fact_00208_Fifi Cooper,Tie,Tie,ee1517bc9cb6
blk25n64,fact_00223_Ahmed Mumin Warfa,A,B,8240813092f2
blk25n64,fact_00226_Dewi Sartika,B,Tie,863255aea9aa
blk25n64,fact_00227_Alf Garland,A,B,a8c5a7fa2b78
blk25n64,fact_00230_Abdul Ilah Khatib,B,B,6f9c6903dc01
blk25n64,fact_00239_Bif Naked,A,B,0c18a61405be
blk25n64,fact_00245_Dominique Blake,Tie,B,9a1c49c3a88e
blk25n64,fact_00247_Diafra Sakho,A,B,a0e94b1fd7fb
blk25n64,fact_00249_Fahadh Faasil,B,Tie,31dd40e45542
blk25n64,fact_00250_Dr. Dre,B,Tie,7d52dec7bcfd
blk25n64,fact_00255_Caitlin Lowe,B,B,5ffaf8cd173f
blk25n64,fact_00257_Camille Paulus,B,B,979dfb2fe84d
blk25n64,fact_00258_Charley Boorman,B,Tie,2465d76f1568
blk25n64,fact_00260_Douglas Wood (engineer),B,B,d33c46091383
blk25n64,fact_00263_Billy Snedden,B,Tie,1ae3d8b37b31
blk25n64,fact_00264_Esteban Espíndola,Tie,B,410c18658923
blk25n64,fact_00270_Daniel Ek,B,B,f707271cb8d3
blk25n64,fact_00275_Belisarius,B,Tie,da39a3ee5e6b
blk25n64,fact_00276_Carol Dweck,A,A,da39a3ee5e6b
blk25n64,fact_00286_Amr Diab,A,A,da39a3ee5e6b
blk25n64,fact_00296_Akbar Hossain,B,Tie,faeb43eb355f
blk25n64,fact_00300_Coco Chanel,B,A,da39a3ee5e6b
blk25n64,fact_00302_Enamul Haque (engineer),Tie,B,849ad09757e4
blk25n64,fact_00304_Abdelhamid Shabana,Tie,B,15795db3b01a
blk25n64,fact_00307_Abdullahi Mohammad Ahmad Hassan,Tie,B,acc60eea65ec
blk25n64,fact_00309_Diego Godín,B,B,6c57d1511bad
blk25n64,fact_00312_Adel Emam,B,Tie,9eda376597cd
blk25n64,fact_00315_Billy Conigliaro,A,B,e21c3da3bbfc
blk25n64,fact_00316_Arif Mohammad Khan,A,B,496dfe70d952
blk25n64,fact_00321_Bob Marley,B,Tie,929fe64cf580
blk25n64,fact_00328_Dana Ashbrook,B,B,f3906bf0dd29
blk25n64,fact_00332_Cha Eun-woo,A,B,c32a8b6b4b48
blk25n64,fact_00333_Abdul Halik Hudu,Tie,B,7488c111b26f
blk25n64,fact_00335_Carl Braun (obstetrician),B,A,ee2f7d8e5b4f
blk25n64,fact_00343_Ameyaw Debrah,Tie,Tie,24cb7df78876
blk25n64,fact_00344_Cleopatra,B,B,292bcc58249a
blk25n64,fact_00345_Ana Cláudia Bolzan,Tie,Tie,74acca2efc0c
blk25n64,fact_00347_Evgeny Shalunov,B,B,e1817a047de9
blk25n64,fact_00348_Charles Allen (jurist),A,B,3c8a8a4501b2
blk25n64,fact_00349_Deyverson,B,A,da39a3ee5e6b
blk25n64,fact_00351_Cris Cyborg,B,Tie,4d06a514900e
blk25n64,fact_00354_Bobby Thomson,B,A,3bb54666e8a2
blk25n64,fact_00356_Eric Winter,A,B,9dd899013f45
blk25n64,fact_00362_Aert van der Neer,B,Tie,82de68cb419f
blk25n64,fact_00364_Blanca Errázuriz,Tie,B,cfe564839f41
blk25n64,fact_00366_Deitrick Haddon,Tie,B,0ab72ffdca94
blk25n64,fact_00367_Andreas Ivanschitz,Tie,B,a0a63ca3db27
blk25n64,fact_00368_Clancy Brown,B,B,51059af822b9
blk25n64,fact_00371_Carrie Ann Inaba,B,Tie,36ec2f801294
blk25n64,fact_00374_Cicero,A,A,da39a3ee5e6b
blk25n64,fact_00376_14th Dalai Lama,A,B,da39a3ee5e6b
blk25n64,fact_00377_Christian Almeida,B,B,0b43e546c448
blk25n64,fact_00378_Arthur Wakefield,B,B,5636e3bf7c7d
blk25n64,fact_00384_Andry Rajoelina,B,A,857d9820bebf
blk25n64,fact_00394_Danny Almonte,B,B,9221911c16dc
blk25n64,fact_00396_Andy Middleton,A,B,4b20e7721f56
blk25n64,fact_00397_Anderson Silva,B,B,da39a3ee5e6b
blk25n64,fact_00399_Edgar Bennett,A,B,bdfae26edc55
blk25n64,fact_00401_Balázs Bekő,Tie,B,fbb6b55f384d
blk25n64,fact_00404_Abraham Ancer,A,A,1571e488608a
blk25n64,fact_00418_A. K. Ramanujan,Tie,Tie,d79cc3a86e94
blk25n64,fact_00420_Carlos Ghosn,B,B,da39a3ee5e6b
blk25n64,fact_00421_Anurag Kashyap,B,B,93d84d5926b3
blk25n64,fact_00425_Angela Bairstow,Tie,B,1da8ad8226d7
blk25n64,fact_00427_Ernestine Eckstein,A,B,f7c38f7f46e6
blk25n64,fact_00430_Ezekiel Elliott,B,A,ccfea581cc21
blk25n64,fact_00433_Aaron Burr,Tie,Tie,da39a3ee5e6b
blk25n64,fact_00444_Charles B. McVay III,B,A,32ee1cbf0999
blk25n64,fact_00448_Carol Chell,Tie,B,f1c637e8d79b
blk25n64,fact_00449_Alen Omić,B,Tie,9f16edd7beec
blk25n64,fact_00452_Alice Torriani,Tie,B,1b18972ab777
blk25n64,fact_00454_Albert Outler,A,B,44457c8fea15
blk25n64,fact_00459_Felician of Foligno,Tie,Tie,d57aec504aa4
blk25n64,fact_00460_Annie Landouw,B,Tie,88c0aff49ce9
blk25n64,fact_00462_Bhāskara I,Tie,B,df7cef13889b
blk25n64,fact_00464_Damon Herriman,A,B,7853791eae13
blk25n64,fact_00466_Feroze Gandhi,B,B,91dcf76a7989
blk25n64,fact_00471_D. B. Nihalsinghe,B,B,ebb762564a8a
blk25n64,fact_00478_F. Gwynplaine MacIntyre,A,B,65eeaa026397
blk25n64,fact_00486_Fidel Castro,B,B,fa69b18dff41
blk25n64,fact_00489_Bir Hambir,Tie,B,468ca438b97a
blk25n64,fact_00491_Avraham Eilam-Amzallag,Tie,B,b1e32986aea7
blk25n64,fact_00492_Date Narikuni,A,B,8f7dfae3db32
blk25n64,fact_00495_Ariel Behar,Tie,Tie,b55bb748d33c
blk25n64,fact_00498_DeAnna Bennett,A,B,606cd2c2d5c6
blk25n64,g4fs4z,A,B,7dd92a710bab
blk25n64,gyp3c3,Tie,B,28e7ed389d61
blk25n64,hmsv36,Tie,B,406b5db4ff10
blk25n64,hrkod1,B,A,da39a3ee5e6b
blk25n64,irdp6g,Tie,Tie,da39a3ee5e6b
blk25n64,iuj8br,Tie,B,15adff705606
blk25n64,jizn99,B,B,da39a3ee5e6b
blk25n64,jjrido,B,Tie,da39a3ee5e6b
blk25n64,llrdyo,Tie,Tie,b08972bf8724
blk25n64,lvcurd,Tie,B,dbb7f54dd06b
blk25n64,m70bt5,Tie,B,ae73d0b9b73a
blk25n64,mjrz7h,Tie,B,5c943a73b307
blk25n64,neutral_bio_000,B,B,da39a3ee5e6b
blk25n64,neutral_bio_001,Tie,B,db2e270b3356
blk25n64,neutral_bio_002,Tie,B,da39a3ee5e6b
blk25n64,neutral_bio_003,A,B,23b5b52113e7
blk25n64,neutral_bio_004,Tie,Tie,da39a3ee5e6b
blk25n64,neutral_bio_005,Tie,B,32f0f7773051
blk25n64,neutral_bio_006,Tie,B,da39a3ee5e6b
blk25n64,neutral_bio_007,B,B,d578a0615f53
blk25n64,neutral_bio_008,B,B,3725c8c27f71
blk25n64,neutral_bio_009,Tie,B,da39a3ee5e6b
blk25n64,neutral_bio_010,A,B,c71a5d13c7b1
blk25n64,neutral_bio_011,B,B,da39a3ee5e6b
blk25n64,neutral_bio_012,A,B,3cc696ca5b48
blk25n64,neutral_bio_013,Tie,B,da39a3ee5e6b
blk25n64,neutral_bio_014,B,Tie,da39a3ee5e6b
blk25n64,neutral_bio_015,B,A,745fa2a50345
blk25n64,neutral_bio_016,Tie,Tie,da39a3ee5e6b
blk25n64,neutral_bio_017,B,B,da39a3ee5e6b
blk25n64,neutral_bio_018,A,B,eede4837f20e
blk25n64,neutral_bio_019,B,Tie,da39a3ee5e6b
blk25n64,neutral_bio_020,B,Tie,88573a15fe30
blk25n64,neutral_bio_021,B,B,da39a3ee5e6b
blk25n64,neutral_bio_022,B,B,da39a3ee5e6b
blk25n64,neutral_bio_023,Tie,A,da39a3ee5e6b
blk25n64,neutral_bio_024,B,B,da39a3ee5e6b
blk25n64,neutral_bio_025,B,B,92e6c9b080f0
blk25n64,neutral_bio_026,B,B,6c501a267532
blk25n64,neutral_bio_027,B,B,2639d0485860
blk25n64,neutral_bio_028,Tie,Tie,da39a3ee5e6b
blk25n64,neutral_bio_029,Tie,Tie,da39a3ee5e6b
blk25n64,neutral_bio_030,B,A,da39a3ee5e6b
blk25n64,neutral_bio_031,Tie,Tie,da39a3ee5e6b
blk25n64,neutral_bio_032,Tie,Tie,da39a3ee5e6b
blk25n64,neutral_bio_033,B,B,da39a3ee5e6b
blk25n64,neutral_bio_034,Tie,Tie,da39a3ee5e6b
blk25n64,neutral_bio_035,A,B,a7a121a9e081
blk25n64,neutral_bio_036,B,Tie,da39a3ee5e6b
blk25n64,neutral_bio_037,Tie,B,da39a3ee5e6b
blk25n64,neutral_bio_038,Tie,A,da39a3ee5e6b
blk25n64,neutral_bio_039,A,B,01177cf79b90
blk25n64,neutral_nar_000,Tie,B,a8ab7b871f6a
blk25n64,neutral_nar_001,B,B,c69328c8997f
blk25n64,neutral_nar_002,Tie,B,ff60b1bdc83d
blk25n64,neutral_nar_003,Tie,B,accd753fc24f
blk25n64,neutral_nar_004,B,B,d5b123a914f9
blk25n64,neutral_nar_005,B,B,63bda61c9857
blk25n64,neutral_nar_006,B,Tie,da39a3ee5e6b
blk25n64,neutral_nar_007,B,B,043a41ed3cee
blk25n64,neutral_nar_008,B,B,37f69de0145a
blk25n64,neutral_nar_009,B,Tie,22aa4a8d34b2
blk25n64,neutral_nar_010,Tie,Tie,da39a3ee5e6b
blk25n64,neutral_nar_011,B,A,55d4250dd719
blk25n64,neutral_nar_012,B,B,21a70b88b34d
blk25n64,neutral_nar_013,Tie,B,a7d7d1cc0273
blk25n64,neutral_nar_014,Tie,Tie,a697a1a68656
blk25n64,neutral_nar_015,Tie,B,a9843cdf1196
blk25n64,neutral_nar_016,B,B,e96576883b44
blk25n64,neutral_nar_017,Tie,Tie,da39a3ee5e6b
blk25n64,neutral_nar_018,A,B,89d7f64f5fba
blk25n64,neutral_nar_019,B,Tie,da39a3ee5e6b
blk25n64,neutral_nar_020,Tie,B,36da174899c9
blk25n64,neutral_nar_021,Tie,B,00c3c7bec324
blk25n64,neutral_nar_022,Tie,B,a935f4de42bf
blk25n64,neutral_nar_023,B,B,707a1f17bf6b
blk25n64,neutral_nar_024,Tie,Tie,41c1240d7bc6
blk25n64,neutral_nar_025,Tie,B,dd059cde8a1a
blk25n64,neutral_nar_026,Tie,Tie,236ea01d7bee
