judge,prompt_id,u_n1,u_n2,u_n4,u_n8,u_n16,u_n32,u_n64
Phi-3.5-mini-instruct,gutenberg.pg174.10,0.5,0.5,1.0,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg174.11,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg205.00,0.0,1.0,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg205.01,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg205.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg205.03,1.0,1.0,0.5,0.5,0.5,1.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg205.04,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg205.05,1.0,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg205.06,1.0,1.0,1.0,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg205.07,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg205.08,1.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg205.09,0.5,0.5,0.0,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg205.10,0.5,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg205.11,1.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg215.00,1.0,1.0,1.0,1.0,0.5,0.5,0.0
Phi-3.5-mini-instruct,gutenberg.pg215.01,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg215.02,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg215.03,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg215.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg215.05,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg215.06,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg215.07,0.0,1.0,1.0,1.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg215.08,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg215.09,1.0,1.0,1.0,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg215.10,1.0,0.5,0.0,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg215.11,1.0,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg219.00,1.0,1.0,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg219.01,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg219.02,0.5,0.5,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg219.03,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg219.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg219.05,1.0,1.0,1.0,1.0,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg219.06,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg219.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg219.08,0.5,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg219.09,1.0,1.0,1.0,1.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg219.10,1.0,1.0,1.0,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg219.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2199.00,0.5,0.5,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2199.01,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2199.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2199.03,0.0,0.0,1.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg2199.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2199.05,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2199.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2199.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2199.08,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg2199.09,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2199.10,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Phi-3.5-mini-instruct,gutenberg.pg2199.11,0.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg25344.00,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg25344.01,0.0,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg25344.02,0.5,0.5,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg25344.03,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg25344.04,1.0,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg25344.05,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg25344.06,1.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg25344.07,0.5,0.5,1.0,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg25344.08,0.0,0.0,0.0,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg25344.09,0.0,0.5,0.0,0.0,0.0,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg25344.10,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg25344.11,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg2591.00,0.5,0.5,0.5,0.5,0.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2591.01,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg2591.02,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2591.03,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2591.04,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg2591.05,1.0,0.0,1.0,1.0,1.0,0.5,0.0
Phi-3.5-mini-instruct,gutenberg.pg2591.06,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2591.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2591.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2591.09,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2591.10,0.0,0.0,0.0,0.0,0.5,0.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg2591.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2600.00,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg2600.01,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2600.02,0.0,1.0,1.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg2600.03,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2600.04,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2600.05,1.0,0.5,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2600.06,0.0,0.0,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2600.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2600.08,0.5,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,gutenberg.pg2600.09,0.5,0.5,0.5,0.5,0.0,0.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg2600.10,1.0,0.5,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg2600.11,0.5,0.5,0.5,0.5,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg2680.00,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg2680.01,1.0,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2680.02,0.5,0.5,0.5,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg2680.03,0.5,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2680.04,0.0,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg2680.05,0.5,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2680.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2680.07,1.0,1.0,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2680.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2680.09,1.0,1.0,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2680.10,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2680.11,0.0,0.5,1.0,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2701.00,0.5,1.0,1.0,1.0,0.5,1.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg2701.01,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2701.02,0.5,0.5,0.5,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg2701.03,0.5,0.5,0.5,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg2701.04,0.5,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2701.05,1.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2701.06,0.5,0.5,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg2701.07,0.0,0.5,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg2701.08,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2701.09,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg2701.10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg2701.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg271.00,1.0,0.5,1.0,1.0,1.0,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg271.01,1.0,1.0,0.5,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg271.02,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg271.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg271.04,0.0,0.5,0.5,1.0,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg271.05,0.5,0.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg271.06,0.5,0.5,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg271.07,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg271.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg271.09,0.5,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg271.10,1.0,1.0,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg271.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg345.00,0.0,1.0,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg345.01,1.0,0.5,0.5,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg345.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg345.03,0.0,0.5,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg345.04,0.0,0.0,1.0,1.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg345.05,1.0,1.0,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg345.06,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg345.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg345.08,0.5,0.5,0.5,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg345.09,1.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg345.10,1.0,1.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg345.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg35.00,1.0,1.0,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg35.01,0.5,0.5,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg35.02,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg35.03,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg35.04,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg35.05,0.5,0.5,0.0,0.5,0.0,0.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg35.06,0.5,0.5,0.5,0.0,0.5,1.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg35.07,0.0,0.5,0.5,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg35.08,0.0,0.0,0.0,0.0,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg35.09,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg35.10,0.5,0.5,0.5,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg35.11,0.5,0.5,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg36.00,0.5,0.5,1.0,1.0,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg36.01,1.0,0.5,1.0,1.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg36.02,1.0,1.0,1.0,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg36.03,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg36.04,0.5,0.5,0.5,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg36.05,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg36.06,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg36.07,0.0,0.0,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg36.08,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg36.09,0.5,0.5,0.5,0.5,0.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg36.10,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg36.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg4300.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg4300.01,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg4300.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg4300.03,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg4300.04,0.5,0.5,0.5,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg4300.05,1.0,0.0,0.0,0.0,0.0,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg4300.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg4300.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg4300.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg4300.09,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg4300.10,0.5,0.5,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg4300.11,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg45.00,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg45.01,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg45.02,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg45.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg45.04,0.5,0.5,0.5,0.5,0.0,0.5,0.0
Phi-3.5-mini-instruct,gutenberg.pg45.05,1.0,1.0,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg45.06,0.0,0.0,0.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg45.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg45.08,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg45.09,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg45.10,1.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg45.11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg514.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg514.01,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg514.02,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg514.03,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg514.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg514.05,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg514.06,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg514.07,0.5,0.5,0.5,0.5,0.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg514.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg514.09,0.5,0.5,0.0,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg514.10,0.5,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg514.11,0.5,0.5,0.5,0.5,1.0,1.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg521.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg521.01,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg521.02,0.0,0.5,0.5,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg521.03,1.0,0.5,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg521.04,0.0,0.5,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg521.05,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg521.06,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg521.07,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg521.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg521.09,1.0,1.0,1.0,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,gutenberg.pg521.10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg521.11,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg55.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg55.01,0.5,0.5,0.5,0.5,0.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg55.02,0.0,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg55.03,0.5,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg55.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg55.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg55.06,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg55.07,0.0,0.0,0.5,0.5,1.0,0.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg55.08,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg55.09,0.0,0.0,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,gutenberg.pg55.10,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg55.11,0.0,0.0,0.0,0.0,0.5,0.5,0.0
Phi-3.5-mini-instruct,gutenberg.pg730.00,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg730.01,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg730.02,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg730.03,0.5,0.5,0.5,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg730.04,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg730.05,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg730.06,0.0,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg730.07,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg730.08,0.0,0.0,0.5,0.5,0.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg730.09,0.5,0.5,0.5,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg730.10,0.0,0.5,0.5,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg730.11,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg74.00,0.5,0.5,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg74.01,1.0,1.0,0.5,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg74.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg74.03,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg74.04,1.0,0.5,1.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg74.05,1.0,1.0,0.5,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg74.06,0.5,0.5,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg74.07,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg74.08,1.0,0.5,0.5,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg74.09,1.0,1.0,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg74.10,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg74.11,1.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg76.00,0.5,0.5,0.5,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg76.01,0.5,0.5,1.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg76.02,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg76.03,0.0,0.0,1.0,1.0,1.0,0.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg76.04,1.0,1.0,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,gutenberg.pg76.05,1.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,gutenberg.pg76.06,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,gutenberg.pg76.07,1.0,0.5,0.5,0.5,1.0,1.0,1.0
